"","COUNTYA","STATEA","Entropy","Entropy_std","H","D_wb","D_wa","D_wl","D_bl","D_ba","D_la"
"1609",79,12,0.9225,0.5149,0.1299,0.4172,0.2928,0.2703,0.2576,0.1265,0.1612
"1610",79,13,0.7422,0.4142,0.1267,0.4361,0.2802,0.2091,0.4338,0.158,0.2779
"1611",79,16,0.3263,0.1821,0.0077,0.1831,0.2397,0.0909,0.0947,0.2571,0.2598
"1612",79,17,0.1178,0.0658,0.0129,0.188,0.0188,0.1873,0.3722,0.1769,0.1952
"1613",79,18,0.2217,0.1237,0.0298,0.2707,0.2206,0.2923,0.2206,0.2581,0.3815
"1614",79,19,0.3834,0.214,0.0457,0.2716,0.3731,0.2664,0.1985,0.1528,0.1601
"1615",79,20,0.5834,0.3256,0.0402,0.2314,0.1461,0.2889,0.107,0.165,0.2225
"1616",79,21,0.285,0.159,0.0479,0.4602,0.0377,0.1761,0.3947,0.4677,0.2137
"1617",79,22,0.9104,0.5081,0.2607,0.6014,0.3845,0.315,0.547,0.5169,0.4018
"1618",79,26,0.2274,0.1269,0.0078,0.104,0.1847,0.1067,0.1486,0.1762,0.1179
"1619",79,27,0.3297,0.184,0.0712,0.2452,0.1748,0.4254,0.3469,0.2494,0.2574
"1620",79,28,1.0594,0.5913,0.0744,0.2168,0.1536,0.4623,0.3997,0.1535,0.4527
"1621",79,29,0.2233,0.1246,0.0246,0.2627,0.2615,0.2381,0.0566,0.2459,0.3025
"1622",79,30,0.2342,0.1307,0,NA,0,0,NA,NA,0
"1623",79,31,0.7569,0.4224,0.1136,0.398,0.2272,0.3959,0.3159,0.3121,0.2765
"1624",79,36,0.6253,0.349,0.0224,0.1869,0.0921,0.1693,0.1831,0.2076,0.148
"1625",79,37,1.088,0.6072,0.0166,0.1413,0.232,0.092,0.2333,0.2362,0.3097
"1626",79,38,0.669,0.3734,0.2212,0.5782,0.3131,0.3727,0.2231,0.4342,0.2676
"1627",79,39,0.1986,0.1108,0.0148,0.3015,0.1539,0.2094,0.3035,0.1883,0.2056
"1628",79,40,0.9328,0.5206,0.057,0.4609,0.1887,0.4261,0.5259,0.4734,0.4776
"1629",79,42,0.496,0.2768,0.1936,0.5499,0.3643,0.5866,0.5284,0.5061,0.5694
"1630",79,45,1.0406,0.5808,0.1713,0.4519,0.3273,0.3762,0.3605,0.4486,0.3087
"1631",79,46,0.2472,0.1379,0.0333,0.1667,0.3603,0.3241,0.1574,0.1936,0.0362
"1632",79,47,0.4794,0.2676,0.1176,0.4898,0.3693,0.1744,0.4693,0.4649,0.36
"1633",79,48,0.8786,0.4904,0,0,0,0,0,0,0
"1634",79,51,0.5926,0.3307,0.0188,0.1296,0.3151,0.2423,0.1881,0.261,0.0729
"1635",79,54,0.2192,0.1223,0.0318,0.255,0.343,0.1848,0.2448,0.2978,0.3106
"1636",79,55,1.1773,0.6571,0.3653,0.7724,0.4034,0.5675,0.7808,0.5861,0.5938
"1637",79,72,0.0449,0.0251,0.0217,0.3424,0.6264,0.0887,0.346,0.7692,0.58
"1638",81,1,0.8719,0.4866,0.0997,0.342,0.4129,0.2461,0.3376,0.4507,0.352
"1639",81,5,0.7848,0.438,0.0365,0.2083,0.1772,0.1562,0.1222,0.1399,0.1647
"1640",81,6,1.2893,0.7196,0.179,0.5496,0.4692,0.5051,0.3492,0.3994,0.4553
"1641",81,8,0.5736,0.3202,0.0346,0.3394,0.1978,0.2315,0.4337,0.2797,0.2873
"1642",81,12,0.8606,0.4803,0.1509,0.52,0.2615,0.4376,0.2393,0.5347,0.5014
"1643",81,13,0.9039,0.5045,0.0455,0.2135,0.5019,0.1689,0.2329,0.4831,0.5272
"1644",81,16,0.5534,0.3089,0,0,0,0,0,0,0
"1645",81,17,0.5114,0.2854,0.1572,0.5678,0.3964,0.331,0.2882,0.6904,0.4927
"1646",81,18,0.3784,0.2112,0.0465,0.2353,0.3889,0.2438,0.1955,0.3729,0.4113
"1647",81,19,0.2607,0.1455,0.0228,0.0409,0.1862,0.255,0.2959,0.1858,0.2592
"1648",81,20,0.681,0.3801,0,0,0,0,0,0,0
"1649",81,21,0.2437,0.136,0.0075,0.1545,0.2,0.1129,0.2073,0.2944,0.0871
"1650",81,22,0.791,0.4415,0.1382,0.4717,0.3492,0.1695,0.3022,0.1225,0.1797
"1651",81,26,0.8509,0.4749,0.1989,0.5824,0.3733,0.5134,0.4765,0.4666,0.5211
"1652",81,27,0.1479,0.0825,0.021,0.4054,0.1125,0.2665,0.1389,0.5179,0.379
"1653",81,28,0.7938,0.443,0.1208,0.3907,0.3318,0.388,0.2257,0.3775,0.3068
"1654",81,29,0.191,0.1066,0.0305,0.2859,0.0659,0.3823,0.4005,0.3329,0.3634
"1655",81,30,0.3076,0.1717,0.0103,0.3322,0.1621,0.094,0.3572,0.3848,0.21
"1656",81,31,0.1733,0.0967,0.0171,0.3294,0.2593,0.1315,0.2399,0.4737,0.3908
"1657",81,36,1.4996,0.8369,0.304,0.8214,0.4954,0.5342,0.6853,0.7668,0.4551
"1658",81,37,1.1152,0.6224,0.186,0.5274,0.3954,0.4391,0.3036,0.4413,0.3245
"1659",81,38,0.1705,0.0952,0.0062,0.3758,0.2605,0.0555,0.4314,0.6364,0.205
"1660",81,39,0.3952,0.2206,0.1628,0.548,0.4287,0.3731,0.2822,0.4868,0.3618
"1661",81,40,0.6351,0.3544,0.0105,0.2631,0.1614,0.0237,0.2736,0.2319,0.1661
"1662",81,42,0.3803,0.2123,0.1364,0.5935,0.2585,0.3114,0.3209,0.539,0.2831
"1663",81,45,1.016,0.567,0.0811,0.3403,0.2246,0.3557,0.1824,0.2202,0.2133
"1664",81,46,0.3641,0.2032,0.003,0.1109,0.1477,0.035,0.1053,0.1921,0.1575
"1665",81,47,0.3839,0.2143,0.1168,0.5528,0.1751,0.1321,0.48,0.5463,0.1319
"1666",81,48,0.5912,0.33,0.0047,0.3404,0.1835,0.0583,0.3987,0.5238,0.1251
"1667",81,51,0.8012,0.4472,0.0144,0.1138,0.3026,0.075,0.1277,0.4164,0.2887
"1668",81,54,0.4986,0.2783,0.1408,0.5327,0.4965,0.3704,0.3165,0.4177,0.4773
"1669",81,55,0.3767,0.2102,0.0431,0.3339,0.2018,0.2796,0.3149,0.1996,0.3445
"1670",81,72,0.0447,0.025,0.0358,0.4975,0.4527,0.2494,0.5253,0.2222,0.5112
"1671",83,1,0.7556,0.4217,0.0929,0.354,0.517,0.358,0.4166,0.4761,0.5862
"1672",83,5,0.3968,0.2215,0.0274,0.3863,0.2719,0.1122,0.4667,0.363,0.371
"1673",83,6,1.0408,0.5809,0.1497,0.3971,0.3152,0.4526,0.3754,0.3511,0.3688
"1674",83,8,0.8162,0.4555,0.1679,0.2945,0.2696,0.1914,0.2519,0.2985,0.1754
"1675",83,12,0.8585,0.4791,0.1247,0.4852,0.342,0.3178,0.33,0.4654,0.3383
"1676",83,13,0.2747,0.1533,0.0263,0.3663,0.2778,0.194,0.3291,0.1058,0.2233
"1677",83,16,0.5965,0.3329,0.0364,0.3288,0.2923,0.202,0.4026,0.205,0.4224
"1678",83,17,0.1809,0.101,0.0147,0.2722,0.1832,0.0859,0.1967,0.292,0.1971
"1679",83,18,0.3057,0.1706,0.0909,0.5416,0.3044,0.1569,0.463,0.4497,0.286
"1680",83,19,0.3085,0.1722,0.0437,0.5298,0.2855,0.1945,0.5602,0.2613,0.3257
"1681",83,20,0.3817,0.2131,0,0,0,0,0,0,0
"1682",83,21,0.5116,0.2855,0.0923,0.5123,0.2231,0.4305,0.207,0.3826,0.3199
"1683",83,22,0.8035,0.4484,0.1377,0.4517,0.288,0.193,0.3353,0.1666,0.17
"1684",83,26,0.1125,0.0628,0,0,0,0,0,0,0
"1685",83,27,0.5402,0.3015,0.0562,0.4651,0.4287,0.183,0.3151,0.3286,0.3715
"1686",83,28,0.7343,0.4098,0.2999,0.5867,0.2647,0.5105,0.3299,0.6445,0.5642
"1687",83,29,0.2568,0.1433,0.0179,0.3519,0.1241,0.1281,0.2729,0.358,0.1602
"1688",83,30,0.3309,0.1847,0.0074,0.2691,0.1536,0.0718,0.3409,0.4167,0.1212
"1689",83,31,0.1386,0.0774,0,0,0,0,0,0,0
"1690",83,36,0.6038,0.337,0.138,0.5677,0.4637,0.4203,0.1613,0.5288,0.4622
"1691",83,37,0.9897,0.5524,0.1638,0.3589,0.3018,0.1828,0.3003,0.5773,0.3266
"1692",83,38,0.2065,0.1152,0,NA,0,0,NA,NA,0
"1693",83,39,0.2259,0.1261,0.0283,0.2595,0.3559,0.2149,0.1405,0.2621,0.2872
"1694",83,40,0.8161,0.4555,0.0878,0.5576,0.1576,0.0944,0.5482,0.5387,0.1495
"1695",83,42,0.2884,0.161,0.1634,0.7486,0.3508,0.4658,0.2842,0.6464,0.3666
"1696",83,45,0.8917,0.4977,0.1411,0.4256,0.3554,0.373,0.3761,0.4296,0.4409
"1697",83,46,0.2647,0.1477,0.0292,0.2679,0.35,0.1379,0.1764,0.2876,0.2806
"1698",83,47,0.3034,0.1693,0.0346,0.3363,0.2627,0.1955,0.5318,0.3466,0.3715
"1699",83,48,0.6447,0.3598,0.0236,0.1822,0.3864,0.1266,0.0557,0.2405,0.2629
"1700",83,51,0.8262,0.4611,0.0395,0.2127,0.2377,0.1129,0.2293,0.3072,0.16
"1701",83,54,0.1867,0.1042,0.0409,0.4441,0.2715,0.1033,0.4229,0.5169,0.2058
"1702",83,55,0.2225,0.1242,0.0312,0.3793,0.2071,0.245,0.4189,0.3494,0.3711
"1703",83,72,0.0393,0.0219,0.0113,0.6727,0.5273,0.1039,0.7374,1,0.4234
"1704",85,1,0.6576,0.367,0.0434,0.1914,0.1943,0.2927,0.1682,0.3178,0.3974
"1705",85,5,0.5222,0.2915,0.1177,0.6263,0.2752,0.1485,0.6156,0.748,0.21
"1706",85,6,1.2989,0.7249,0.1612,0.4042,0.4431,0.4804,0.3141,0.3636,0.4598
"1707",85,8,0.6522,0.364,0.0558,0.2159,0.1811,0.2851,0.2369,0.1321,0.2575
"1708",85,12,0.6937,0.3872,0.1774,0.5585,0.216,0.4827,0.3305,0.5481,0.4495
"1709",85,13,0.3202,0.1787,0.0075,0.1012,0.0418,0.1497,0.208,0.143,0.1254
"1710",85,16,0.2856,0.1594,0.0121,0.0618,0.2012,0.1498,0.2116,0.1825,0.2666
"1711",85,17,0.2307,0.1287,0.0352,0.1381,0.2011,0.3149,0.3465,0.223,0.2366
"1712",85,18,0.4239,0.2366,0.048,0.3221,0.3606,0.2519,0.285,0.287,0.3908
"1713",85,19,0.1582,0.0883,0.0132,0.2898,0.2194,0.1627,0.1696,0.5093,0.3703
"1714",85,20,0.5792,0.3232,0.0609,0.227,0.2214,0.1431,0.1367,0.092,0.213
"1715",85,21,0.1939,0.1082,0.055,0.51,0.5759,0.1275,0.3825,0.6988,0.5802
"1716",85,22,0.9805,0.5472,0.136,0.4709,0.447,0.2579,0.3934,0.4004,0.4059
"1717",85,26,0.5604,0.3127,0.0851,0.4617,0.2048,0.1219,0.3498,0.344,0.1285
"1718",85,27,0.3338,0.1863,0.0536,0.1945,0.1906,0.3201,0.3995,0.1256,0.3455
"1719",85,28,0.7342,0.4098,0.1161,0.4113,0.5333,0.1375,0.3206,0.1846,0.4178
"1720",85,29,0.2066,0.1153,0.0037,0.1804,0.2046,0.0587,0.1484,0.0833,0.2312
"1721",85,30,0.8643,0.4824,0.1888,0.2181,0.3828,0.2332,0.053,0.2465,0.2843
"1722",85,31,0.1917,0.107,0,NA,0,0,NA,NA,0
"1723",85,36,1.082,0.6039,0.1875,0.7412,0.3579,0.4445,0.3449,0.592,0.3227
"1724",85,37,1.0289,0.5742,0.0437,0.2408,0.3212,0.1717,0.2955,0.3194,0.3929
"1725",85,38,0.6072,0.3389,0.0591,0.3901,0.2234,0.3941,0.0041,0.1667,0.1707
"1726",85,39,0.4277,0.2387,0.1468,0.545,0.2626,0.5237,0.379,0.4878,0.5875
"1727",85,40,0.8462,0.4723,0.0558,0.5093,0.183,0.4167,0.1178,0.3262,0.2337
"1728",85,42,0.399,0.2227,0.1989,0.6298,0.3612,0.2803,0.4617,0.6742,0.3459
"1729",85,45,0.9615,0.5366,0.1181,0.3512,0.2892,0.2443,0.2341,0.4626,0.347
"1730",85,46,0.8515,0.4752,0.5158,0.2916,0.3219,0.4583,0.1667,0.0303,0.1364
"1731",85,47,0.2908,0.1623,0.0536,0.4849,0.2862,0.157,0.4391,0.2269,0.3009
"1732",85,48,1.1335,0.6326,0.0893,0.2732,0.3742,0.3026,0.2558,0.3938,0.5095
"1733",85,51,0.5744,0.3206,0.0362,0.2426,0.234,0.1983,0.154,0.3564,0.267
"1734",85,54,0.1065,0.0595,0.018,0.2616,0.4114,0.0751,0.2227,0.15,0.3364
"1735",85,55,0.2294,0.128,0.0307,0.4692,0.2494,0.1672,0.4548,0.3869,0.2194
"1736",85,72,0.0435,0.0243,0.0327,0.4474,0.5745,0.2021,0.2721,0.8444,0.7061
"1737",86,12,0.9826,0.5484,0.3034,0.7377,0.3138,0.4606,0.7173,0.6754,0.4125
"1738",87,1,0.5722,0.3193,0.2177,0.5818,0.6991,0.4646,0.3035,0.3882,0.3393
"1739",87,5,0.3729,0.2081,0.0601,0.4198,0.3117,0.4147,0.0791,0.4666,0.4862
"1740",87,6,0.9713,0.5421,0.209,0.2671,0.319,0.5536,0.5026,0.239,0.4434
"1741",87,8,0.8551,0.4772,0.0636,0.4908,0.2375,0.2274,0.2743,0.2856,0.1789
"1742",87,12,0.851,0.4749,0.078,0.4545,0.2289,0.275,0.2923,0.419,0.2691
"1743",87,13,0.9376,0.5233,0.0695,0.3224,0.3269,0.2343,0.2157,0.4133,0.3768
"1744",87,16,0.6218,0.347,0.0336,0.2618,0.2178,0.1634,0.1586,0.0441,0.1145
"1745",87,17,0.4811,0.2685,0.4233,0.9265,0.2631,0.4245,0.502,0.9237,0.5503
"1746",87,18,0.2446,0.1365,0.0812,0.2783,0.2676,0.4777,0.2874,0.1372,0.2528
"1747",87,19,0.4637,0.2588,0.0644,0.4132,0.4229,0.3808,0.1852,0.1085,0.0864
"1748",87,20,0.2692,0.1502,0.0089,0.1289,0.1684,0.0727,0.1737,0.26,0.1256
"1749",87,21,0.2672,0.1491,0.0177,0.1992,0.3036,0.1222,0.2991,0.2387,0.3847
"1750",87,22,0.9746,0.5439,0.1141,0.4288,0.3769,0.1098,0.365,0.5859,0.3891
"1751",87,26,0.3373,0.1882,0.1482,0.6827,0.2579,0.3389,0.683,0.6764,0.3998
"1752",87,27,1.0125,0.5651,0.0203,0.1892,0.121,0.0734,0.2626,0.0682,0.1944
"1753",87,28,0.8531,0.4761,0.1715,0.4439,0.379,0.258,0.432,0.5157,0.2277
"1754",87,29,0.1677,0.0936,0.0267,0.5085,0.2957,0.0906,0.4982,0.5,0.2051
"1755",87,30,0.9162,0.5113,0.4592,0.2299,0.1757,0.378,0.2809,0.2126,0.3081
"1756",87,31,0.1744,0.0973,0,0,0,0,0,0,0
"1757",87,36,1.06,0.5916,0.1916,0.605,0.3359,0.4673,0.3764,0.4846,0.4405
"1758",87,37,0.3123,0.1743,0.0292,0.4094,0.2131,0.1725,0.3104,0.3778,0.2009
"1759",87,38,0.1507,0.0841,0,NA,NA,0,NA,NA,NA
"1760",87,39,0.2503,0.1397,0.0684,0.439,0.3877,0.1555,0.4705,0.5708,0.3868
"1761",87,40,0.7295,0.4071,0.0174,0.348,0.1561,0.2328,0.2439,0.4081,0.2084
"1762",87,42,0.1857,0.1036,0.0364,0.2424,0.2513,0.3235,0.1974,0.3698,0.4701
"1763",87,45,0.7676,0.4284,0.0529,0.2391,0.2728,0.199,0.1708,0.335,0.287
"1764",87,46,0.169,0.0943,0.0127,0.2016,0.4655,0.0917,0.1098,0.2639,0.3737
"1765",87,47,0.1827,0.102,0.0106,0.2556,0.1113,0.1373,0.3766,0.2821,0.107
"1766",87,48,0.898,0.5012,0,0,0,0,0,0,0
"1767",87,51,1.1062,0.6174,0.2091,0.5723,0.3513,0.3662,0.5043,0.6698,0.4372
"1768",87,54,0.1304,0.0728,0.0229,0.1582,0.2585,0.2408,0.3373,0.3549,0.064
"1769",87,55,0.4876,0.2721,0.1085,0.3642,0.399,0.2567,0.2187,0.3046,0.3521
"1770",87,72,0.0426,0.0238,0.0431,0.3556,0.6278,0.2646,0.1477,0.6349,0.6826
"1771",89,1,0.9704,0.5416,0.191,0.5213,0.3451,0.4194,0.4051,0.5475,0.4498
"1772",89,5,0.2267,0.1265,0.007,0.0814,0.138,0.0869,0.115,0.0688,0.1777
"1773",89,6,0.7052,0.3936,0.0208,0.2787,0.2944,0.1346,0.2519,0.2232,0.2442
"1774",89,8,0.8395,0.4685,0.0686,0.2691,0.2314,0.2862,0.2885,0.3536,0.2599
"1775",89,12,0.5201,0.2903,0.031,0.2322,0.1855,0.2064,0.1322,0.2706,0.1586
"1776",89,13,1.1602,0.6475,0.3615,0.7315,0.4013,0.592,0.7239,0.7426,0.5352
"1777",89,17,1.0117,0.5647,0.2242,0.5353,0.3166,0.5897,0.2958,0.5398,0.5792
"1778",89,18,1.0976,0.6126,0.3431,0.7594,0.3866,0.4501,0.6319,0.7689,0.5736
"1779",89,19,0.1565,0.0873,0.0153,0.3006,0.1884,0.1282,0.2288,0.4516,0.2228
"1780",89,20,0.2095,0.1169,0.0072,0.1099,0.3599,0.0901,0.0198,0.25,0.2698
"1781",89,21,0.1873,0.1046,0.0364,0.3457,0.4039,0.2052,0.2913,0.4375,0.3976
"1782",89,22,0.8887,0.496,0.1221,0.4685,0.3614,0.2652,0.395,0.4697,0.2419
"1783",89,26,0.4092,0.2284,0.0701,0.1745,0.1356,0.298,0.2291,0.2907,0.3765
"1784",89,27,0.2553,0.1425,0.0439,0.2885,0.2577,0.3477,0.4916,0.3689,0.3963
"1785",89,28,0.9242,0.5158,0.2109,0.5009,0.2854,0.5704,0.2806,0.5583,0.4851
"1786",89,29,0.4043,0.2256,0.0409,0.3487,0.1899,0.1788,0.2362,0.2379,0.0129
"1787",89,30,0.433,0.2416,0.1211,0.0853,0.043,0.2071,0.2406,0.1283,0.1978
"1788",89,31,0.2034,0.1135,0.0842,0.2542,0.0861,0.4912,0.3029,0.2632,0.4148
"1789",89,36,0.3688,0.2058,0.1011,0.6267,0.4034,0.3229,0.3322,0.5933,0.38
"1790",89,37,0.6031,0.3366,0.0774,0.3659,0.2721,0.3634,0.3586,0.2587,0.3474
"1791",89,38,0.3175,0.1772,0.055,0.3534,0.5087,0.1474,0.2663,0.2483,0.4314
"1792",89,39,0.3727,0.208,0.0762,0.4277,0.3124,0.1722,0.3435,0.3604,0.2458
"1793",89,40,1.0964,0.6119,0.0529,0.4007,0.3376,0.2779,0.3017,0.4993,0.2784
"1794",89,42,0.9408,0.5251,0.0574,0.3081,0.2374,0.2431,0.096,0.2228,0.1946
"1795",89,45,0.7935,0.4429,0.128,0.3644,0.5548,0.527,0.5293,0.6257,0.6774
"1796",89,46,0.1305,0.0729,0,0,0,0,0,0,0
"1797",89,47,0.3518,0.1963,0.0451,0.3087,0.2855,0.335,0.332,0.1269,0.2795
"1798",89,48,0.9906,0.5529,0.0656,0.321,0.2772,0.2979,0.0779,0.3602,0.3941
"1799",89,51,0.8088,0.4514,0.0487,0.2272,0.3579,0.2635,0.3414,0.3947,0.3059
"1800",89,54,0.3629,0.2026,0.0617,0.3789,0.3642,0.2986,0.132,0.3728,0.3347
"1801",89,55,0.3384,0.1889,0.0315,0.3514,0.3207,0.1184,0.3333,0.1846,0.3517
"1802",89,72,0.1214,0.0677,0.0221,0.301,0.1972,0.2134,0.2081,0.2649,0.1436
"1803",90,2,0.9801,0.547,0.0495,0.3913,0.2755,0.2671,0.1534,0.2529,0.1809
"1804",91,1,0.8275,0.4619,0.0493,0.2538,0.2483,0.2076,0.2465,0.2989,0.0781
"1805",91,5,0.8004,0.4467,0.1637,0.4671,0.3032,0.293,0.261,0.3096,0.2676
"1806",91,6,0.477,0.2662,0,0,0,0,0,0,0
"1807",91,8,0.3107,0.1734,0,0,0,0,0,0,0
"1808",91,12,0.8496,0.4742,0.0468,0.3221,0.2219,0.2297,0.244,0.2508,0.1629
"1809",91,13,0.8309,0.4637,0.0171,0.0962,0.2642,0.2778,0.278,0.226,0.4209
"1810",91,17,0.8484,0.4735,0.2288,0.6242,0.3425,0.3918,0.3274,0.6162,0.4494
"1811",91,18,0.6783,0.3786,0.1565,0.587,0.3118,0.2696,0.497,0.5764,0.4262
"1812",91,19,0.2638,0.1472,0.0164,0.1528,0.2331,0.1925,0.2827,0.1588,0.2657
"1813",91,20,0.7186,0.401,0.0647,0.307,0.2813,0.3334,0.2101,0.3583,0.449
"1814",91,21,0.1917,0.107,0.0239,0.2848,0.1781,0.2374,0.1878,0.2489,0.061
"1815",91,22,0.8023,0.4477,0.0056,0.0908,0.0793,0.1198,0.029,0.0114,0.0404
"1816",91,26,0.5133,0.2865,0.1026,0.565,0.2514,0.363,0.439,0.489,0.3318
"1817",91,27,0.256,0.1429,0.0379,0.2857,0.2161,0.2601,0.0578,0.2569,0.2743
"1818",91,28,0.7678,0.4285,0.0594,0.2884,0.4022,0.2163,0.2513,0.3379,0.2181
"1819",91,29,0.2577,0.1438,0.012,0.3525,0.252,0.1003,0.2611,0.2895,0.3074
"1820",91,30,0.2861,0.1597,0.0127,0.1318,0.2968,0.1595,0.2913,0.4286,0.1373
"1821",91,31,0.1201,0.067,0,NA,NA,0,NA,NA,NA
"1822",91,36,0.3648,0.2036,0.0385,0.2698,0.3877,0.1477,0.1661,0.2986,0.3235
"1823",91,37,0.8986,0.5015,0.0223,0.1494,0.2399,0.2371,0.1616,0.2408,0.3637
"1824",91,38,0.1735,0.0969,0,0,0,0,0,0,0
"1825",91,39,0.2867,0.16,0.0523,0.4906,0.3569,0.1744,0.3318,0.2406,0.2739
"1826",91,40,0.9542,0.5325,0.0154,0.3173,0.3939,0.0928,0.2601,0.1945,0.3451
"1827",91,42,0.7841,0.4376,0.1407,0.4862,0.3368,0.3921,0.3116,0.5376,0.4716
"1828",91,45,0.8554,0.4774,0.1382,0.4215,0.2749,0.2951,0.4064,0.4567,0.236
"1829",91,46,0.5802,0.3238,0,0,0,0,0,0,0
"1830",91,47,0.2536,0.1415,0.0841,0.6366,0.1479,0.1137,0.6481,0.7473,0.114
"1831",91,48,0.7587,0.4234,0.0855,0.3264,0.2482,0.3215,0.237,0.2387,0.2832
"1832",91,51,0.1041,0.0581,0,0,0,0,0,0,0
"1833",91,54,0.1829,0.1021,0.0175,0.2932,0.3501,0.0299,0.3193,0.4733,0.3509
"1834",91,55,0.1363,0.0761,0.0137,0.2391,0.1815,0.2113,0.0278,0.4206,0.3929
"1835",91,72,0.0498,0.0278,0.0189,0.2493,0.4889,0.1455,0.1631,0.5104,0.427
"1836",93,1,0.3509,0.1958,0.0455,0.3443,0.2245,0.1619,0.3931,0.3214,0.1799
"1837",93,5,0.8871,0.4951,0.2058,0.5166,0.3617,0.1397,0.4696,0.53,0.431
"1838",93,6,0.7781,0.4343,0.0628,0.3771,0.2739,0.2442,0.3963,0.2079,0.3386
"1839",93,8,0.3901,0.2177,0.0043,0.1434,0.172,0.0427,0.1697,0.2887,0.1774
"1840",93,12,0.9423,0.5259,0.1242,0.5444,0.2269,0.3701,0.4351,0.6528,0.4603
"1841",93,13,0.9492,0.5298,0.0016,0.0326,0.1185,0.0634,0.046,0.1511,0.1819
"1842",93,17,0.8484,0.4735,0.0326,0.2036,0.2852,0.1644,0.1993,0.2243,0.3388
"1843",93,18,0.1991,0.1111,0.0155,0.2824,0.2295,0.1636,0.1359,0.2,0.1795
"1844",93,19,0.1518,0.0847,0.017,0.2388,0.0936,0.2036,0.4424,0.2324,0.21
"1845",93,20,0.7554,0.4216,0,0,0,0,0,0,0
"1846",93,21,0.8111,0.4527,0.0778,0.3948,0.3047,0.3227,0.1848,0.1841,0.1929
"1847",93,22,0.8059,0.4498,0.1346,0.3547,0.3688,0.3903,0.2111,0.5614,0.6523
"1848",93,26,0.2556,0.1427,0.0197,0.2675,0.2194,0.1529,0.2468,0.3024,0.2211
"1849",93,27,0.2296,0.1281,0.0439,0.1413,0.1927,0.3546,0.2911,0.25,0.4823
"1850",93,28,0.8766,0.4892,0.0724,0.2757,0.2696,0.1154,0.3267,0.3107,0.2541
"1851",93,29,0.2424,0.1353,0.021,0.2603,0.1138,0.1135,0.2817,0.3213,0.2003
"1852",93,30,0.379,0.2115,0.0252,0.3234,0.2359,0.1676,0.1774,0.3723,0.2753
"1853",93,31,0.1865,0.1041,0.0051,0.137,0.2703,0.0324,0.1694,0.1333,0.3028
"1854",93,36,0.8511,0.475,0.1731,0.6026,0.4128,0.4842,0.1547,0.4773,0.4055
"1855",93,37,1.3835,0.7722,0.0698,0.1662,0.1678,0.1495,0.1965,0.2442,0.0929
"1856",93,38,0.2844,0.1587,0.0394,0.3058,0.2826,0.1733,0.275,0.3153,0.1348
"1857",93,39,0.7302,0.4075,0.1728,0.5375,0.3484,0.5211,0.3676,0.65,0.6182
"1858",93,40,0.4957,0.2766,0.0398,0.0787,0.1478,0.359,0.3112,0.1786,0.3047
"1859",93,42,0.3029,0.169,0.056,0.3525,0.3819,0.3722,0.3157,0.1263,0.2051
"1860",93,46,0.4663,0.2603,0.0472,0.5576,0.3319,0.2669,0.2907,0.2995,0.089
"1861",93,47,0.6384,0.3563,0.1548,0.5163,0.38,0.2952,0.4129,0.6043,0.3832
"1862",93,48,0.6678,0.3727,0.0288,0.1881,0.1928,0.2108,0.298,0.2747,0.0627
"1863",93,51,0.7889,0.4403,0.0378,0.2201,0.2162,0.1342,0.3169,0.3684,0.1285
"1864",93,54,0.1062,0.0593,0.0152,0.0851,0.5757,0.0962,0.0111,0.5253,0.523
"1865",93,55,0.2404,0.1341,0.0225,0.2976,0.3469,0.1153,0.2633,0.164,0.3019
"1866",93,72,0.0422,0.0235,0.0286,0.2258,0.7742,0.1059,0.3317,1,0.6683
"1867",95,1,0.5833,0.3255,0.1232,0.4387,0.2664,0.4341,0.4572,0.4092,0.4583
"1868",95,5,0.8515,0.4752,0.0248,0.1714,0.3137,0.1863,0.3183,0.1817,0.5
"1869",95,6,1.4536,0.8113,0.0916,0.4303,0.4151,0.2915,0.2813,0.2711,0.3891
"1870",95,8,0.5986,0.3341,0.0683,0.1655,0.1798,0.3063,0.1408,0.0143,0.1265
"1871",95,12,1.2832,0.7162,0.1602,0.5391,0.2938,0.3525,0.5036,0.5246,0.3172
"1872",95,13,0.812,0.4532,0.1913,0.514,0.3433,0.391,0.3537,0.4998,0.3841
"1873",95,17,0.5902,0.3294,0.1208,0.5043,0.3523,0.351,0.2534,0.5217,0.3704
"1874",95,18,0.5464,0.3049,0.1725,0.5581,0.2374,0.3379,0.3969,0.5862,0.417
"1875",95,19,0.1839,0.1026,0.0093,0.2175,0.1697,0.1151,0.2348,0.216,0.1092
"1876",95,20,0.25,0.1395,0.0127,0.2206,0.3158,0.1154,0.3359,0.4089,0.2346
"1877",95,21,0.2306,0.1287,0.0768,0.4001,0.521,0.2131,0.2954,0.6059,0.4255
"1878",95,22,0.9486,0.5294,0.1244,0.4369,0.2938,0.2177,0.2923,0.447,0.2743
"1879",95,26,0.7481,0.4175,0.0629,0.3716,0.2117,0.2442,0.1273,0.1599,0.0325
"1880",95,27,0.4252,0.2373,0.1961,0.2794,0.1933,0.1721,0.2457,0.2064,0.2248
"1881",95,28,0.7334,0.4093,0.1948,0.4844,0.1612,0.2156,0.3256,0.3779,0.2406
"1882",95,29,1.0248,0.572,0.2578,0.6317,0.3297,0.4486,0.5595,0.5848,0.3486
"1883",95,30,0.2476,0.1382,0.0075,0.1427,0.3113,0.0664,0.1646,0.2299,0.2755
