"","COUNTYA","STATEA","Entropy","Entropy_std","H","D_wb","D_wa","D_wl","D_bl","D_ba","D_la"
"1652",81,27,0.1479,0.0825,0.0423,0.482,0.3665,0.2665,0.2222,0.6071,0.4405
"1653",81,28,0.7938,0.443,0.2045,0.5099,0.3801,0.4361,0.3047,0.5439,0.4706
"1654",81,29,0.191,0.1066,0.0611,0.3039,0.4509,0.3823,0.4012,0.5371,0.4641
"1655",81,30,0.3076,0.1717,0.026,0.4573,0.2525,0.1651,0.4983,0.5477,0.3104
"1656",81,31,0.1733,0.0967,0.0458,0.4548,0.5133,0.2567,0.4722,0.5789,0.494
"1657",81,36,1.4996,0.8369,0.3214,0.8309,0.5196,0.5564,0.6936,0.7775,0.4761
"1658",81,37,1.1152,0.6224,0.2157,0.572,0.4305,0.4776,0.3412,0.4934,0.3829
"1659",81,38,0.1705,0.0952,0.0475,0.703,0.31,0.3594,0.4706,0.7273,0.2763
"1660",81,39,0.3952,0.2206,0.1857,0.5899,0.4817,0.4027,0.4079,0.5598,0.4601
"1661",81,40,0.6351,0.3544,0.0252,0.3689,0.2602,0.0965,0.3749,0.3454,0.2749
"1662",81,42,0.3803,0.2123,0.187,0.6742,0.3564,0.37,0.4136,0.6497,0.4109
"1663",81,45,1.016,0.567,0.1578,0.4191,0.3687,0.492,0.3016,0.3639,0.3292
"1664",81,46,0.3641,0.2032,0.0215,0.3254,0.2698,0.1523,0.3355,0.3485,0.2822
"1665",81,47,0.3839,0.2143,0.1289,0.5853,0.3285,0.1528,0.5151,0.6176,0.3768
"1666",81,48,0.5912,0.33,0.0333,0.5867,0.5149,0.1902,0.5,0.6667,0.4972
"1667",81,51,0.8012,0.4472,0.0374,0.2245,0.3346,0.1521,0.171,0.4894,0.3751
"1668",81,54,0.4986,0.2783,0.2128,0.5918,0.5456,0.4329,0.3992,0.5435,0.5532
"1669",81,55,0.3767,0.2102,0.0724,0.3776,0.2982,0.3305,0.3844,0.3248,0.4226
"1670",81,72,0.0447,0.025,0.0582,0.6468,0.6766,0.3025,0.8159,0.6667,0.7367
"1671",83,1,0.7556,0.4217,0.1233,0.4075,0.5205,0.4074,0.4303,0.5557,0.6067
"1672",83,5,0.3968,0.2215,0.0433,0.4306,0.286,0.1788,0.5121,0.5037,0.4211
"1673",83,6,1.0408,0.5809,0.1803,0.4508,0.355,0.4869,0.4158,0.4039,0.4211
"1674",83,8,0.8162,0.4555,0.1779,0.3634,0.3474,0.211,0.35,0.3691,0.2395
"1675",83,12,0.8585,0.4791,0.1527,0.5183,0.3775,0.3494,0.3545,0.5259,0.3871
"1676",83,13,0.2747,0.1533,0.0432,0.5039,0.3474,0.1957,0.432,0.2634,0.2392
"1677",83,16,0.5965,0.3329,0.0503,0.4058,0.3331,0.2284,0.4662,0.3277,0.4459
"1678",83,17,0.1809,0.101,0.0394,0.4362,0.3075,0.1977,0.4217,0.4525,0.277
"1679",83,18,0.3057,0.1706,0.1431,0.5806,0.4211,0.2671,0.5098,0.5601,0.4388
"1680",83,19,0.3085,0.1722,0.0816,0.6442,0.4043,0.2311,0.6238,0.5232,0.4407
"1681",83,20,0.3817,0.2131,0,0,0,0,0,0,0
"1682",83,21,0.5116,0.2855,0.1472,0.586,0.399,0.4978,0.2998,0.4916,0.4899
"1683",83,22,0.8035,0.4484,0.2128,0.4811,0.3962,0.225,0.4018,0.5624,0.3847
"1684",83,26,0.1125,0.0628,0.0202,0.1014,0.7681,0.1681,0.0667,0.6667,0.6
"1685",83,27,0.5402,0.3015,0.0988,0.5169,0.4968,0.3009,0.4498,0.3558,0.5365
"1686",83,28,0.7343,0.4098,0.3456,0.5976,0.334,0.5868,0.525,0.6917,0.6278
"1687",83,29,0.2568,0.1433,0.0377,0.3839,0.2676,0.2014,0.3454,0.4691,0.3383
"1688",83,30,0.3309,0.1847,0.0184,0.3745,0.4096,0.1073,0.4562,0.6267,0.4536
"1689",83,31,0.1386,0.0774,0.0215,0.6491,0.1503,0.2265,0.4667,0.5714,0.1048
"1690",83,36,0.6038,0.337,0.1591,0.5864,0.5019,0.4387,0.2032,0.5838,0.5245
"1691",83,37,0.9897,0.5524,0.2497,0.4856,0.3782,0.2802,0.4229,0.6525,0.4971
"1692",83,38,0.2065,0.1152,0,NA,0,0,NA,NA,0
"1693",83,39,0.2259,0.1261,0.0551,0.3501,0.4138,0.2699,0.3236,0.3487,0.3509
"1694",83,40,0.8161,0.4555,0.1598,0.611,0.2972,0.2133,0.5875,0.5735,0.3063
"1695",83,42,0.2884,0.161,0.2349,0.7528,0.3794,0.5005,0.2955,0.7775,0.5636
"1696",83,45,0.8917,0.4977,0.1822,0.4823,0.4013,0.4161,0.4458,0.4729,0.4788
"1697",83,46,0.2647,0.1477,0.0429,0.345,0.3506,0.1815,0.2569,0.3371,0.3444
"1698",83,47,0.3034,0.1693,0.0603,0.4684,0.2636,0.2459,0.6705,0.3466,0.4009
"1699",83,48,0.6447,0.3598,0.0407,0.3677,0.4655,0.1903,0.2367,0.3954,0.3946
"1700",83,51,0.8262,0.4611,0.0583,0.2366,0.39,0.2001,0.285,0.4468,0.3436
"1701",83,54,0.1867,0.1042,0.0938,0.5364,0.3967,0.255,0.5045,0.5735,0.4356
"1702",83,55,0.2225,0.1242,0.0519,0.5194,0.3433,0.3178,0.5946,0.4848,0.4693
"1703",83,72,0.0393,0.0219,0.0374,0.9455,0.8909,0.2224,0.8826,1,0.7512
"1704",85,1,0.6576,0.367,0.2017,0.5322,0.5013,0.3903,0.3528,0.6087,0.5328
"1705",85,5,0.5222,0.2915,0.1547,0.6474,0.306,0.1966,0.6173,0.7508,0.28
"1706",85,6,1.2989,0.7249,0.1786,0.449,0.457,0.5037,0.3411,0.3994,0.4831
"1707",85,8,0.6522,0.364,0.0916,0.3432,0.2944,0.3437,0.4143,0.3934,0.3902
"1708",85,12,0.6937,0.3872,0.238,0.624,0.2874,0.5289,0.474,0.6036,0.5065
"1709",85,13,0.3202,0.1787,0.0368,0.3756,0.1495,0.2226,0.3908,0.3679,0.2805
"1710",85,16,0.2856,0.1594,0.0227,0.3677,0.2488,0.2054,0.4845,0.4841,0.3636
"1711",85,17,0.2307,0.1287,0.0815,0.3865,0.3191,0.338,0.4423,0.5615,0.3765
"1712",85,18,0.4239,0.2366,0.0773,0.3649,0.4314,0.3466,0.3221,0.4316,0.4782
"1713",85,19,0.1582,0.0883,0.0347,0.4158,0.2707,0.202,0.4428,0.5893,0.4198
"1714",85,20,0.5792,0.3232,0.1124,0.2485,0.3532,0.2979,0.2561,0.3348,0.3864
"1715",85,21,0.1939,0.1082,0.1093,0.5632,0.61,0.2858,0.4401,0.7219,0.6847
"1716",85,22,0.9805,0.5472,0.1967,0.5512,0.5033,0.3434,0.5571,0.6514,0.5455
"1717",85,26,0.5604,0.3127,0.1421,0.6012,0.3142,0.2398,0.3766,0.4643,0.2363
"1718",85,27,0.3338,0.1863,0.0797,0.3185,0.2982,0.4147,0.4611,0.3727,0.3711
"1719",85,28,0.7342,0.4098,0.2619,0.5199,0.572,0.2748,0.4443,0.5431,0.6256
"1720",85,29,0.2066,0.1153,0.0286,0.4043,0.421,0.172,0.3828,0.4583,0.3672
"1721",85,30,0.8643,0.4824,0.2946,0.3337,0.3828,0.4497,0.4167,0.3706,0.4283
"1722",85,31,0.1917,0.107,0,NA,0,0,NA,NA,0
"1723",85,36,1.082,0.6039,0.2105,0.7589,0.3757,0.4637,0.3689,0.6444,0.366
"1724",85,37,1.0289,0.5742,0.064,0.2778,0.3609,0.2237,0.3368,0.3599,0.4153
"1725",85,38,0.6072,0.3389,0.1128,0.3901,0.413,0.4055,0.122,0.5,0.622
"1726",85,39,0.4277,0.2387,0.1854,0.5916,0.3291,0.5452,0.4302,0.5552,0.6162
"1727",85,40,0.8462,0.4723,0.0629,0.5093,0.3344,0.4167,0.2957,0.3324,0.4072
"1728",85,42,0.399,0.2227,0.2418,0.6942,0.4195,0.3247,0.4996,0.7204,0.4696
"1729",85,45,0.9615,0.5366,0.1558,0.4307,0.3361,0.3143,0.3179,0.5279,0.3841
"1730",85,46,0.8515,0.4752,0.5241,0.6337,0.5427,0.4583,0.4048,0.1212,0.3506
"1731",85,47,0.2908,0.1623,0.0934,0.5065,0.3523,0.229,0.4893,0.4761,0.4545
"1732",85,48,1.1335,0.6326,0.118,0.3348,0.4265,0.3409,0.2982,0.4334,0.556
"1733",85,51,0.5744,0.3206,0.0558,0.2851,0.2796,0.2416,0.1863,0.3948,0.3019
"1734",85,54,0.1065,0.0595,0.0544,0.4456,0.6205,0.2323,0.4364,0.55,0.6273
"1735",85,55,0.2294,0.128,0.0576,0.5337,0.3583,0.2647,0.5635,0.518,0.3827
"1736",85,72,0.0435,0.0243,0.056,0.5168,0.7017,0.2238,0.3836,0.8944,0.8048
"1737",86,12,0.9826,0.5484,0.3222,0.7578,0.3641,0.4757,0.7302,0.6962,0.4558
"1738",87,1,0.5722,0.3193,0.2219,0.5818,0.713,0.485,0.3213,0.4678,0.4458
"1739",87,5,0.3729,0.2081,0.0756,0.5124,0.347,0.4147,0.3576,0.5386,0.5319
"1740",87,6,0.9713,0.5421,0.2307,0.3362,0.3521,0.5829,0.5283,0.32,0.4793
"1741",87,8,0.8551,0.4772,0.1132,0.6813,0.3015,0.3025,0.5313,0.5589,0.2925
"1742",87,12,0.851,0.4749,0.1092,0.5518,0.2857,0.31,0.3648,0.4727,0.3172
"1743",87,13,0.9376,0.5233,0.1216,0.3822,0.4393,0.3199,0.2509,0.4951,0.489
"1744",87,16,0.6218,0.347,0.0893,0.5059,0.2866,0.358,0.4606,0.4957,0.3743
"1745",87,17,0.4811,0.2685,0.434,0.9265,0.3606,0.4293,0.5064,0.9336,0.6035
"1746",87,18,0.2446,0.1365,0.1105,0.4292,0.4397,0.4777,0.3579,0.4038,0.369
"1747",87,19,0.4637,0.2588,0.0857,0.4788,0.4275,0.3844,0.3315,0.2727,0.1417
"1748",87,20,0.2692,0.1502,0.0239,0.3096,0.2587,0.1053,0.3301,0.3591,0.2501
"1749",87,21,0.2672,0.1491,0.0418,0.3122,0.5457,0.1741,0.4032,0.5616,0.5744
"1750",87,22,0.9746,0.5439,0.1487,0.5324,0.4273,0.1718,0.4348,0.6323,0.4465
"1751",87,26,0.3373,0.1882,0.1636,0.6936,0.328,0.3714,0.6988,0.7331,0.4411
"1752",87,27,1.0125,0.5651,0.0361,0.2944,0.5015,0.1147,0.2727,0.5682,0.6162
"1753",87,28,0.8531,0.4761,0.2426,0.5242,0.4202,0.3547,0.5103,0.6058,0.3378
"1754",87,29,0.1677,0.0936,0.0477,0.5137,0.4092,0.3188,0.5128,0.5,0.3654
"1755",87,30,0.9162,0.5113,0.4713,0.4014,0.2719,0.4316,0.407,0.3604,0.3081
"1756",87,31,0.1744,0.0973,0.0423,0.4986,0.4908,0.2038,0.5714,0.6667,0.6667
"1757",87,36,1.06,0.5916,0.2236,0.643,0.3847,0.5061,0.3984,0.5243,0.4779
"1758",87,37,0.3123,0.1743,0.0537,0.4901,0.3172,0.2197,0.4218,0.5454,0.3388
"1759",87,38,0.1507,0.0841,0,NA,NA,0,NA,NA,NA
"1760",87,39,0.2503,0.1397,0.1015,0.4831,0.5243,0.2752,0.5191,0.6481,0.514
"1761",87,40,0.7295,0.4071,0.0253,0.3541,0.2998,0.2399,0.2826,0.4489,0.3994
"1762",87,42,0.1857,0.1036,0.0604,0.3067,0.3746,0.3808,0.2785,0.4856,0.6179
"1763",87,45,0.7676,0.4284,0.098,0.3362,0.3965,0.2558,0.2726,0.3771,0.3544
"1764",87,46,0.169,0.0943,0.0433,0.5648,0.6328,0.1361,0.673,0.8889,0.5455
"1765",87,47,0.1827,0.102,0.0256,0.3532,0.3448,0.1824,0.4169,0.5423,0.4529
"1766",87,48,0.898,0.5012,0.1053,0.539,0.5271,0.4076,0.1315,0.5656,0.5066
"1767",87,51,1.1062,0.6174,0.242,0.5959,0.3936,0.41,0.5217,0.6921,0.4799
"1768",87,54,0.1304,0.0728,0.0572,0.4755,0.3505,0.294,0.5979,0.5344,0.4073
"1769",87,55,0.4876,0.2721,0.1348,0.4157,0.426,0.3432,0.354,0.3805,0.4136
"1770",87,72,0.0426,0.0238,0.0737,0.4127,0.8556,0.3595,0.2659,0.8889,0.8432
"1771",89,1,0.9704,0.5416,0.2138,0.5446,0.3704,0.436,0.4499,0.5698,0.4889
"1772",89,5,0.2267,0.1265,0.0185,0.2257,0.2307,0.1486,0.2509,0.2901,0.2369
"1773",89,6,0.7052,0.3936,0.0341,0.3389,0.3444,0.1673,0.3022,0.3622,0.3118
"1774",89,8,0.8395,0.4685,0.0883,0.3523,0.3633,0.3042,0.426,0.4465,0.3916
"1775",89,12,0.5201,0.2903,0.0873,0.3519,0.2764,0.2329,0.2953,0.3811,0.2531
"1776",89,13,1.1602,0.6475,0.3906,0.74,0.4559,0.6409,0.7322,0.7532,0.5661
"1777",89,17,1.0117,0.5647,0.2555,0.5823,0.3719,0.611,0.3617,0.5841,0.6341
"1778",89,18,1.0976,0.6126,0.3613,0.7775,0.4343,0.4545,0.6548,0.7764,0.6016
"1779",89,19,0.1565,0.0873,0.0525,0.5811,0.3962,0.1721,0.6173,0.6374,0.342
"1780",89,20,0.2095,0.1169,0.0478,0.5035,0.3599,0.3316,0.619,0.3333,0.5238
"1781",89,21,0.1873,0.1046,0.0736,0.4434,0.4397,0.3106,0.5136,0.5436,0.4766
"1782",89,22,0.8887,0.496,0.1931,0.518,0.4108,0.2839,0.4809,0.5404,0.4047
"1783",89,26,0.4092,0.2284,0.1367,0.294,0.2266,0.3082,0.3042,0.3408,0.4249
"1784",89,27,0.2553,0.1425,0.0802,0.4902,0.362,0.4252,0.6649,0.4578,0.5382
"1785",89,28,0.9242,0.5158,0.2713,0.565,0.3461,0.5869,0.4369,0.6115,0.5571
"1786",89,29,0.4043,0.2256,0.0882,0.5013,0.3566,0.3037,0.2423,0.3939,0.3039
"1787",89,30,0.433,0.2416,0.1406,0.4566,0.1882,0.2186,0.3716,0.4029,0.2112
"1788",89,31,0.2034,0.1135,0.1353,0.5576,0.3785,0.5648,0.4844,0.8322,0.6911
"1789",89,36,0.3688,0.2058,0.1904,0.6956,0.512,0.396,0.377,0.6435,0.4805
"1790",89,37,0.6031,0.3366,0.1007,0.4161,0.3471,0.3856,0.4156,0.3605,0.4011
"1791",89,38,0.3175,0.1772,0.0898,0.4162,0.5131,0.226,0.3185,0.3591,0.4856
"1792",89,39,0.3727,0.208,0.0933,0.4659,0.3651,0.2301,0.3991,0.4325,0.3103
"1793",89,40,1.0964,0.6119,0.087,0.5298,0.4311,0.3411,0.3993,0.6362,0.4682
"1794",89,42,0.9408,0.5251,0.0721,0.3629,0.2888,0.2895,0.1088,0.2563,0.2402
"1795",89,45,0.7935,0.4429,0.1919,0.4349,0.5865,0.5826,0.607,0.6788,0.7158
"1796",89,46,0.1305,0.0729,0.0269,0.694,0.2471,0.0843,0.64,0.8571,0.3314
"1797",89,47,0.3518,0.1963,0.076,0.3779,0.3834,0.3714,0.3953,0.3297,0.4054
"1798",89,48,0.9906,0.5529,0.1192,0.3863,0.3482,0.3317,0.1587,0.4923,0.47
"1799",89,51,0.8088,0.4514,0.1108,0.3599,0.3999,0.3351,0.4482,0.468,0.4204
"1800",89,54,0.3629,0.2026,0.1534,0.6239,0.5647,0.4291,0.2703,0.4116,0.3836
"1801",89,55,0.3384,0.1889,0.0487,0.403,0.359,0.1678,0.3766,0.2899,0.39
"1802",89,72,0.1214,0.0677,0.0498,0.3944,0.3304,0.2609,0.2864,0.4896,0.3432
"1803",90,2,0.9801,0.547,0.0574,0.4168,0.2989,0.2709,0.1957,0.2918,0.2243
"1804",91,1,0.8275,0.4619,0.1343,0.3695,0.4904,0.2966,0.3554,0.5233,0.4571
"1805",91,5,0.8004,0.4467,0.1991,0.4854,0.4178,0.3218,0.3082,0.3914,0.3578
"1806",91,6,0.477,0.2662,0.0419,0.3979,0.245,0.2434,0.4617,0.6429,0.4102
"1807",91,8,0.3107,0.1734,0.0193,0.5775,0.1949,0.1818,0.7007,0.7,0.2061
"1808",91,12,0.8496,0.4742,0.0627,0.3643,0.2627,0.258,0.2543,0.3012,0.2142
"1809",91,13,0.8309,0.4637,0.0921,0.3282,0.4022,0.3501,0.3523,0.5029,0.5873
"1810",91,17,0.8484,0.4735,0.2617,0.6615,0.3904,0.4258,0.4123,0.6514,0.5079
"1811",91,18,0.6783,0.3786,0.2002,0.6428,0.3492,0.3257,0.5496,0.6382,0.5017
"1812",91,19,0.2638,0.1472,0.0331,0.2158,0.2493,0.2289,0.3909,0.273,0.3007
"1813",91,20,0.7186,0.401,0.0877,0.3697,0.3179,0.3706,0.2582,0.4057,0.4735
"1814",91,21,0.1917,0.107,0.0842,0.4503,0.3094,0.3774,0.3441,0.5714,0.5532
"1815",91,22,0.8023,0.4477,0.0963,0.3058,0.4462,0.2114,0.3133,0.5693,0.4242
"1816",91,26,0.5133,0.2865,0.1502,0.6287,0.34,0.3932,0.522,0.6098,0.4181
"1817",91,27,0.256,0.1429,0.073,0.3717,0.4219,0.3547,0.2675,0.3587,0.4664
"1818",91,28,0.7678,0.4285,0.1258,0.3643,0.4517,0.2578,0.3174,0.4593,0.3035
"1819",91,29,0.2577,0.1438,0.0307,0.4218,0.347,0.171,0.3824,0.5072,0.4035
"1820",91,30,0.2861,0.1597,0.0453,0.5057,0.5486,0.2876,0.7787,0.5714,0.6471
"1821",91,31,0.1201,0.067,0,NA,NA,0,NA,NA,NA
"1822",91,36,0.3648,0.2036,0.0561,0.3422,0.4037,0.1938,0.2398,0.3649,0.3536
"1823",91,37,0.8986,0.5015,0.062,0.2132,0.4544,0.3594,0.3241,0.5238,0.5551
"1824",91,38,0.1735,0.0969,0.0302,0.0826,0.584,0.216,0.1333,0.6667,0.8
"1825",91,39,0.2867,0.16,0.0745,0.5002,0.3868,0.2492,0.3953,0.453,0.3925
"1826",91,40,0.9542,0.5325,0.0349,0.4139,0.45,0.1499,0.4,0.5019,0.3908
"1827",91,42,0.7841,0.4376,0.1696,0.5238,0.379,0.4146,0.3461,0.5626,0.5035
"1828",91,45,0.8554,0.4774,0.1683,0.4714,0.3214,0.3335,0.4413,0.5103,0.3343
"1829",91,46,0.5802,0.3238,0.2837,0.6254,0.3765,0.7547,0.9558,0.7778,0.3782
"1830",91,47,0.2536,0.1415,0.1271,0.7071,0.2529,0.2462,0.6815,0.7736,0.3485
"1831",91,48,0.7587,0.4234,0.1122,0.364,0.3004,0.3678,0.2688,0.274,0.3473
"1832",91,51,0.1041,0.0581,0.0281,0.2058,0.4558,0.1808,0.3333,0.25,0.5278
"1833",91,54,0.1829,0.1021,0.0842,0.4417,0.4696,0.2695,0.5323,0.6067,0.4692
"1834",91,55,0.1363,0.0761,0.029,0.2391,0.2136,0.2215,0.2361,0.4206,0.3929
"1835",91,72,0.0498,0.0278,0.0575,0.5109,0.7481,0.2353,0.5075,0.7083,0.6972
"1836",93,1,0.3509,0.1958,0.0802,0.4299,0.3749,0.2683,0.4629,0.4621,0.4541
"1837",93,5,0.8871,0.4951,0.2669,0.5791,0.5173,0.2553,0.5245,0.6183,0.5774
"1838",93,6,0.7781,0.4343,0.0787,0.4061,0.3216,0.2767,0.4131,0.3368,0.3777
"1839",93,8,0.3901,0.2177,0.0103,0.2712,0.2463,0.0551,0.31,0.3803,0.247
"1840",93,12,0.9423,0.5259,0.1668,0.5992,0.2663,0.4111,0.506,0.6845,0.5054
"1841",93,13,0.9492,0.5298,0.0315,0.1613,0.2502,0.3339,0.213,0.2933,0.444
"1842",93,17,0.8484,0.4735,0.0538,0.3043,0.3295,0.2413,0.2247,0.2613,0.3553
"1843",93,18,0.1991,0.1111,0.0359,0.353,0.3371,0.2279,0.2981,0.4301,0.2915
"1844",93,19,0.1518,0.0847,0.0359,0.3563,0.2582,0.2132,0.4935,0.2324,0.32
"1845",93,20,0.7554,0.4216,0.0059,0.1186,0.6042,0.0469,0.1238,0.5625,0.5595
"1846",93,21,0.8111,0.4527,0.0927,0.4136,0.3434,0.3386,0.2064,0.2111,0.2318
"1847",93,22,0.8059,0.4498,0.2313,0.5274,0.4311,0.4148,0.4023,0.7528,0.6875
"1848",93,26,0.2556,0.1427,0.0327,0.3199,0.2581,0.1883,0.2992,0.3654,0.2842
"1849",93,27,0.2296,0.1281,0.0702,0.2621,0.3982,0.3546,0.3991,0.5294,0.552
"1850",93,28,0.8766,0.4892,0.1271,0.3527,0.386,0.264,0.4592,0.4467,0.4459
"1851",93,29,0.2424,0.1353,0.0405,0.383,0.4189,0.1507,0.3862,0.535,0.3882
"1852",93,30,0.379,0.2115,0.0438,0.4182,0.3199,0.1987,0.3038,0.5363,0.4052
"1853",93,31,0.1865,0.1041,0.0255,0.2111,0.5088,0.1774,0.2128,0.4,0.3945
"1854",93,36,0.8511,0.475,0.1912,0.6147,0.4607,0.4961,0.1875,0.4971,0.4385
"1855",93,37,1.3835,0.7722,0.1065,0.2268,0.2127,0.2561,0.2309,0.292,0.2618
"1856",93,38,0.2844,0.1587,0.0817,0.409,0.367,0.2563,0.3131,0.4951,0.3433
"1857",93,39,0.7302,0.4075,0.1956,0.589,0.382,0.5252,0.3968,0.6932,0.6458
"1858",93,40,0.4957,0.2766,0.0655,0.1717,0.3125,0.4098,0.3112,0.375,0.4488
"1859",93,42,0.3029,0.169,0.083,0.3711,0.4575,0.3911,0.3606,0.4634,0.4084
"1860",93,46,0.4663,0.2603,0.067,0.6275,0.3892,0.3098,0.3217,0.317,0.2335
"1861",93,47,0.6384,0.3563,0.171,0.5339,0.4033,0.3261,0.4435,0.62,0.4217
"1862",93,48,0.6678,0.3727,0.0637,0.5257,0.3293,0.2542,0.6242,0.5895,0.2951
"1863",93,51,0.7889,0.4403,0.0676,0.2897,0.2283,0.2078,0.3226,0.4002,0.1738
"1864",93,54,0.1062,0.0593,0.0584,0.4801,0.7874,0.175,0.5255,0.9091,0.7913
"1865",93,55,0.2404,0.1341,0.0423,0.3497,0.3888,0.1726,0.335,0.2678,0.3809
"1866",93,72,0.0422,0.0235,0.0519,0.4194,0.8065,0.2312,0.5089,1,0.7573
"1867",95,1,0.5833,0.3255,0.1747,0.52,0.4082,0.4783,0.5219,0.5512,0.5503
"1868",95,5,0.8515,0.4752,0.1273,0.3449,0.3959,0.2452,0.3957,0.4245,0.553
"1869",95,6,1.4536,0.8113,0.107,0.4463,0.4424,0.3234,0.2983,0.3133,0.4094
"1870",95,8,0.5986,0.3341,0.0994,0.4494,0.2269,0.3462,0.517,0.3,0.2647
"1871",95,12,1.2832,0.7162,0.1748,0.5593,0.3022,0.3729,0.513,0.5333,0.3305
"1872",95,13,0.812,0.4532,0.2132,0.5298,0.3853,0.426,0.3827,0.5378,0.4155
"1873",95,17,0.5902,0.3294,0.1711,0.5529,0.4494,0.3891,0.2862,0.6426,0.5071
"1874",95,18,0.5464,0.3049,0.2011,0.6016,0.3395,0.372,0.4586,0.6247,0.507
"1875",95,19,0.1839,0.1026,0.0427,0.3736,0.2386,0.2625,0.3944,0.4215,0.2099
"1876",95,20,0.25,0.1395,0.0322,0.3046,0.5033,0.1805,0.3641,0.6903,0.3633
"1877",95,21,0.2306,0.1287,0.1173,0.4888,0.6454,0.3517,0.4578,0.731,0.6241
"1878",95,22,0.9486,0.5294,0.1802,0.4803,0.4116,0.2459,0.4144,0.5493,0.3519
"1879",95,26,0.7481,0.4175,0.327,0.9196,0.2879,0.4456,0.7289,0.7628,0.3238
"1880",95,27,0.4252,0.2373,0.2367,0.3605,0.2397,0.2366,0.3185,0.3758,0.3378
"1881",95,28,0.7334,0.4093,0.3075,0.5783,0.3421,0.2696,0.4906,0.4854,0.351
"1882",95,29,1.0248,0.572,0.2777,0.6536,0.36,0.4621,0.5829,0.6146,0.392
"1883",95,30,0.2476,0.1382,0.0191,0.3238,0.3129,0.1818,0.4964,0.2682,0.3614
"1884",95,31,0.2246,0.1254,0.0364,0.2893,0.4174,0.1674,0.2556,0.4206,0.28
"1885",95,36,0.3127,0.1745,0.0673,0.4745,0.4041,0.1876,0.3863,0.5408,0.3558
"1886",95,37,0.9653,0.5387,0.0762,0.2326,0.3651,0.225,0.4322,0.374,0.5064
"1887",95,38,0.193,0.1077,0.008,0.3769,0.6864,0.0231,0.4,0.5,0.7
"1888",95,39,0.8965,0.5004,0.2455,0.6222,0.4485,0.3678,0.5232,0.6785,0.615
"1889",95,40,0.9758,0.5446,0.1045,0.5758,0.4689,0.5489,0.2268,0.5935,0.4946
"1890",95,42,0.7077,0.395,0.1702,0.465,0.409,0.4975,0.3123,0.4275,0.5151
"1891",95,46,0.9464,0.5282,0.0656,0.3267,0.3267,0.24,0.5667,0,0.5667
"1892",95,47,0.7592,0.4237,0.0851,0.3191,0.3932,0.2516,0.1553,0.214,0.2623
"1893",95,48,0.82,0.4577,0.1593,0.5965,0.579,0.471,0.1255,0.1053,0.1701
"1894",95,51,0.7902,0.441,0.0866,0.4177,0.1977,0.2842,0.2501,0.4211,0.2949
"1895",95,54,0.0985,0.055,0.0559,0.4434,0.4454,0.3158,0.3815,0.5192,0.4252
"1896",95,55,0.2209,0.1233,0.0694,0.3431,0.3271,0.1758,0.4256,0.4196,0.3193
"1897",95,72,0.0498,0.0278,0.0586,0.6623,0.7013,0.2591,0.5553,1,0.737
"1898",97,1,0.9415,0.5255,0.3019,0.6122,0.4647,0.3018,0.5368,0.6527,0.3859
"1899",97,5,0.3455,0.1928,0.0496,0.4717,0.3738,0.3624,0.3231,0.451,0.2778
"1900",97,6,0.9455,0.5277,0.1042,0.3952,0.3228,0.3816,0.3234,0.2562,0.3436
"1901",97,8,0.4733,0.2642,0.0459,0.255,0.1574,0.2559,0.3449,0.2532,0.2675
"1902",97,12,1.1378,0.635,0.1239,0.4781,0.3668,0.4088,0.2257,0.2996,0.2493
"1903",97,13,1.0813,0.6035,0.1148,0.3795,0.2638,0.3663,0.3096,0.2751,0.3556
"1904",97,17,1.0363,0.5784,0.2404,0.6608,0.3742,0.591,0.4023,0.654,0.6263
"1905",97,18,1.0656,0.5947,0.2367,0.5906,0.4154,0.4679,0.4625,0.5897,0.5372
"1906",97,19,0.1853,0.1034,0.0749,0.532,0.5365,0.2464,0.4948,0.2969,0.416
"1907",97,20,0.337,0.1881,0.0214,0.1997,0.1971,0.077,0.2475,0.2892,0.1616
"1908",97,21,0.2775,0.1549,0.0921,0.5199,0.356,0.1625,0.3952,0.6577,0.4383
"1909",97,22,0.8581,0.4789,0.2329,0.5021,0.4718,0.283,0.3991,0.5904,0.517
"1910",97,26,0.7594,0.4238,0.0549,0.4191,0.2643,0.2479,0.4307,0.3013,0.3347
"1911",97,27,0.1806,0.1008,0.0594,0.4828,0.4175,0.2667,0.4483,0.3674,0.3607
"1912",97,28,0.7946,0.4435,0.1224,0.3639,0.5187,0.2887,0.5104,0.4338,0.6776
"1913",97,29,0.5958,0.3325,0.0952,0.3955,0.3612,0.4041,0.5023,0.4012,0.5211
"1914",97,30,0.2378,0.1327,0.023,0.3363,0.1362,0.1343,0.4706,0.4457,0.1884
"1915",97,31,0.644,0.3594,0.1409,0.6051,0.3092,0.3765,0.5531,0.5559,0.0713
"1916",97,36,0.2159,0.1205,0.0356,0.3064,0.3255,0.2285,0.3019,0.5231,0.3908
"1917",97,37,0.7815,0.4362,0.1415,0.4879,0.3631,0.3098,0.3269,0.5444,0.4182
"1918",97,38,0.2764,0.1542,0.0546,0.6142,0.3946,0.2457,0.6707,0.5932,0.2519
"1919",97,39,0.4398,0.2454,0.2327,0.7071,0.3438,0.2486,0.6344,0.7654,0.3727
"1920",97,40,0.9483,0.5293,0.0305,0.4117,0.4038,0.2272,0.4434,0.5548,0.4023
