"","COUNTYA","STATEA","Entropy","Entropy_std","H","D_wb","D_wa","D_wl","D_bl","D_ba","D_la"
"680",29,24,0.8437,0.4709,0.0234,0.1675,0.4417,0.1588,0.2219,0.3391,0.3988
"681",29,26,0.3902,0.2178,0.0108,0.2344,0.1681,0.1371,0.2504,0.2807,0.2574
"682",29,27,0.6059,0.3382,0.0264,0.2337,0.2126,0.04,0.2678,0.1684,0.2527
"683",29,28,0.9546,0.5327,0.0961,0.3426,0.3056,0.3493,0.1646,0.2496,0.149
"684",29,29,0.425,0.2372,0.0293,0.4387,0.3048,0.2473,0.2482,0.2754,0.2159
"685",29,30,0.4607,0.2571,0.0091,0.2808,0.1804,0.0858,0.2464,0.2535,0.1519
"686",29,31,0.5726,0.3196,0,0,0,0,0,0,0
"687",29,32,0.7078,0.395,0,0,0,0,0,0,0
"688",29,34,0.6894,0.3848,0.0543,0.3821,0.3261,0.2511,0.2586,0.3098,0.2893
"689",29,35,0.8257,0.4608,0.0129,0.1377,0.2275,0.1024,0.1598,0.2515,0.1511
"690",29,36,0.9827,0.5485,0.2622,0.6944,0.5766,0.4803,0.4646,0.4995,0.4254
"691",29,37,0.768,0.4286,0.0016,0.0512,0.146,0.0624,0.0112,0.1972,0.2084
"692",29,38,0.221,0.1233,0,NA,0,0,NA,NA,0
"693",29,39,0.3869,0.216,0.0761,0.5788,0.2879,0.2845,0.5345,0.6127,0.2974
"694",29,40,1.0241,0.5716,0.0021,0.2497,0.0034,0.1044,0.1454,0.2464,0.101
"695",29,41,0.8078,0.4509,0.0381,0.2422,0.2207,0.2763,0.2199,0.2244,0.2928
"696",29,42,0.884,0.4934,0.1321,0.4497,0.4455,0.4031,0.3866,0.6251,0.6119
"697",29,45,1.0007,0.5585,0.067,0.2802,0.4786,0.1639,0.3245,0.5649,0.4875
"698",29,46,0.4213,0.2351,0.0222,0.344,0.1952,0.1817,0.223,0.2206,0.2081
"699",29,47,0.4222,0.2356,0.0216,0.4067,0.1548,0.1213,0.2865,0.2519,0.0891
"700",29,48,1.0905,0.6086,0.1226,0.3859,0.2951,0.3893,0.3855,0.3891,0.4668
"701",29,49,0.2929,0.1635,0.0058,0.3033,0.103,0.0913,0.212,0.2193,0.0964
"702",29,51,0.9105,0.5081,0.0183,0.1706,0.144,0.1057,0.1237,0.3146,0.1985
"703",29,53,0.8896,0.4965,0.0593,0.5003,0.4044,0.3123,0.2051,0.2143,0.1758
"704",29,54,0.408,0.2277,0.0342,0.4422,0.2959,0.1114,0.3563,0.49,0.2656
"705",29,55,0.3902,0.2178,0.018,0.3924,0.1937,0.1624,0.2954,0.262,0.1799
"706",29,56,0.4713,0.2631,0.0162,0.2066,0.1646,0.2048,0.1649,0.1125,0.1728
"707",29,72,0.0501,0.0279,0.0365,0.3636,0.322,0.1819,0.2827,0.4053,0.3539
"708",31,1,1.0461,0.5838,0.0826,0.3883,0.419,0.4083,0.2161,0.4312,0.3012
"709",31,5,0.9286,0.5183,0.0952,0.4433,0.4548,0.2945,0.1892,0.3508,0.4075
"710",31,6,1.1365,0.6343,0.107,0.3782,0.2998,0.3421,0.3835,0.3887,0.4562
"711",31,8,1.1982,0.6687,0.16,0.5253,0.338,0.5198,0.422,0.3796,0.3649
"712",31,12,1.2722,0.71,0.1442,0.4958,0.3338,0.2611,0.4161,0.5369,0.2873
"713",31,13,1.0096,0.5635,0.058,0.3073,0.2646,0.2297,0.2259,0.2744,0.1992
"714",31,16,0.7925,0.4423,0.0459,0.2046,0.1922,0.2041,0.2337,0.1312,0.1784
"715",31,17,1.3627,0.7606,0.36,0.7841,0.4179,0.5777,0.7195,0.8172,0.6465
"716",31,18,0.3147,0.1757,0.0189,0.2518,0.3645,0.1818,0.188,0.3148,0.1967
"717",31,19,0.3106,0.1734,0.0085,0.0989,0.1463,0.1492,0.175,0.1228,0.1602
"718",31,20,0.3858,0.2153,0.0087,0.2563,0.1902,0.1205,0.1797,0.0889,0.2019
"719",31,21,0.355,0.1981,0.0951,0.3786,0.3547,0.5452,0.3518,0.475,0.4398
"720",31,22,0.9779,0.5457,0.1609,0.4918,0.3726,0.1399,0.3519,0.4148,0.3247
"721",31,23,0.4015,0.2241,0.0225,0.348,0.2508,0.1759,0.2615,0.255,0.2267
"722",31,24,1.453,0.8109,0.1192,0.4718,0.3282,0.4624,0.3046,0.3977,0.3943
"723",31,26,0.4602,0.2568,0.0112,0.3286,0.1307,0.1172,0.2723,0.3206,0.1268
"724",31,27,0.6544,0.3652,0.1191,0.2266,0.1163,0.0493,0.1984,0.1265,0.0718
"725",31,28,0.8726,0.487,0.1449,0.4747,0.2646,0.1686,0.3777,0.3715,0.2944
"726",31,29,0.6883,0.3841,0.0915,0.4856,0.3571,0.2673,0.268,0.3606,0.3268
"727",31,30,0.5348,0.2985,0.0211,0.264,0.2728,0.1709,0.2465,0.1957,0.2925
"728",31,31,0.5248,0.2929,0.0335,0.1771,0.268,0.0225,0.1996,0.0909,0.2905
"729",31,32,1.139,0.6357,0.0892,0.3909,0.2551,0.3775,0.2413,0.266,0.2957
"730",31,34,1.2283,0.6855,0.2662,0.7356,0.4127,0.6423,0.3796,0.6663,0.5606
"731",31,35,0.8326,0.4647,0.2108,0.3381,0.3044,0.3603,0.2734,0.2972,0.449
"732",31,36,0.4443,0.248,0.057,0.5368,0.3241,0.2493,0.327,0.5725,0.3585
"733",31,37,0.6253,0.349,0.0645,0.4393,0.2855,0.2848,0.3945,0.4021,0.2843
"734",31,38,0.2942,0.1642,0,0,0,0,0,0,0
"735",31,39,0.2823,0.1575,0.0295,0.3702,0.2664,0.1734,0.2407,0.4074,0.3042
"736",31,40,1.3791,0.7697,0.0416,0.2804,0.2866,0.1699,0.1769,0.2292,0.1953
"737",31,41,1.0907,0.6088,0.248,0.5424,0.2586,0.325,0.5793,0.5643,0.2567
"738",31,42,0.3018,0.1684,0.0564,0.5136,0.4412,0.3092,0.2433,0.2801,0.2458
"739",31,45,0.9273,0.5175,0.1008,0.3078,0.3826,0.172,0.2951,0.5233,0.3367
"740",31,46,0.8256,0.4608,0.0591,0.524,0.2907,0.3429,0.1812,0.2333,0.0522
"741",31,47,0.6338,0.3537,0.0343,0.3131,0.1839,0.1865,0.3152,0.3349,0.2541
"742",31,48,0.7083,0.3953,0.0111,0.1844,0.2784,0.1148,0.1182,0.3622,0.2738
"743",31,49,0.4223,0.2357,0,NA,NA,0,NA,NA,NA
"744",31,51,0.7922,0.4421,0.0256,0.1625,0.3316,0.2136,0.328,0.4512,0.175
"745",31,53,0.6058,0.3381,0.0224,0.265,0.0869,0.08,0.2233,0.309,0.1329
"746",31,54,0.4915,0.2743,0.0726,0.4918,0.4401,0.3747,0.1355,0.1803,0.2555
"747",31,55,0.4956,0.2766,0.0221,0.3243,0.3142,0.2023,0.1641,0.2257,0.2513
"748",31,56,0.5251,0.293,0.0046,0.1041,0.2934,0.0313,0.1265,0.1982,0.3248
"749",31,72,0.0964,0.0538,0.0792,0.3237,0.4084,0.3537,0.2747,0.4986,0.491
"750",33,1,0.8027,0.448,0.0536,0.2847,0.3796,0.1548,0.2057,0.431,0.2962
"751",33,5,0.7939,0.4431,0.046,0.2897,0.4158,0.3124,0.1829,0.3156,0.1714
"752",33,6,1.0251,0.5721,0.0323,0.3188,0.2044,0.2021,0.2494,0.3502,0.3049
"753",33,8,0.6347,0.3542,0,0,0,0,0,0,0
"754",33,12,1.1124,0.6208,0.0871,0.3957,0.2611,0.1967,0.3329,0.3805,0.198
"755",33,13,0.9637,0.5379,0.0484,0.2327,0.2737,0.1663,0.2859,0.4261,0.3011
"756",33,16,0.8584,0.4791,0,0,0,0,0,0,0
"757",33,17,0.4307,0.2404,0.0915,0.6252,0.2665,0.3289,0.3869,0.5906,0.2037
"758",33,18,0.3376,0.1884,0.0106,0.1313,0.2497,0.1307,0.1107,0.2656,0.2111
"759",33,19,0.5386,0.3006,0.0253,0.2401,0.1969,0.2225,0.1196,0.1411,0.1871
"760",33,20,0.4186,0.2336,0,0,0,0,0,0,0
"761",33,21,0.494,0.2757,0.0351,0.3188,0.1527,0.0931,0.2361,0.1684,0.0677
"762",33,22,1.1321,0.6319,0.2278,0.5833,0.3414,0.4023,0.4684,0.5928,0.365
"763",33,24,1.159,0.6468,0.1834,0.5264,0.3241,0.5242,0.486,0.4804,0.4724
"764",33,26,1.0603,0.5918,0.1504,0.7012,0.2928,0.1869,0.609,0.805,0.2815
"765",33,27,0.6941,0.3874,0.0431,0.3092,0.3492,0.2536,0.2,0.4874,0.2979
"766",33,28,1.041,0.581,0.0712,0.306,0.2546,0.2692,0.2118,0.3282,0.3687
"767",33,29,0.3312,0.1849,0.0097,0.1731,0.4212,0.1469,0.0975,0.2481,0.2833
"768",33,30,0.2201,0.1229,0,NA,0,0,NA,NA,0
"769",33,31,0.5214,0.291,0.0302,0.202,0.6262,0.1981,0.04,0.6125,0.5764
"770",33,32,1.001,0.5587,0.0155,0.3308,0.1433,0.038,0.323,0.1874,0.1356
"771",33,34,0.9665,0.5394,0.1658,0.5918,0.2379,0.4263,0.2576,0.5523,0.3918
"772",33,35,0.6333,0.3534,0.0126,0.0652,0.008,0.1565,0.2217,0.0571,0.1645
"773",33,36,0.7407,0.4134,0.4082,0.7951,0.3295,0.45,0.3637,0.7832,0.4978
"774",33,37,0.9448,0.5273,0.0365,0.252,0.4707,0.0646,0.2615,0.3878,0.4531
"775",33,38,0.3616,0.2018,0,0,0,0,0,0,0
"776",33,39,0.3056,0.1706,0.0172,0.2874,0.2821,0.0939,0.3367,0.3181,0.3111
"777",33,40,0.9129,0.5095,0.0175,0.4487,0.2397,0.0601,0.3886,0.6884,0.2998
"778",33,41,0.6642,0.3707,0.0086,0.2073,0.1465,0.1322,0.1782,0.223,0.1294
"779",33,42,0.4182,0.2334,0.1416,0.6633,0.3983,0.5498,0.6172,0.6686,0.4494
"780",33,45,1.0426,0.5819,0.0677,0.2962,0.424,0.3297,0.2154,0.5646,0.5758
"781",33,46,0.4428,0.2471,0.002,0.2065,0.1865,0.0525,0.154,0.02,0.134
"782",33,47,0.8737,0.4876,0.0256,0.1476,0.5271,0.2305,0.1312,0.4121,0.4022
"783",33,48,0.5241,0.2925,0,0,NA,0,0,NA,NA
"784",33,49,0.3322,0.1854,0,0,0,0,0,0,0
"785",33,51,1.072,0.5983,0.0201,0.1669,0.1633,0.1247,0.2512,0.2367,0.1955
"786",33,53,1.2944,0.7224,0.0895,0.4971,0.3455,0.3196,0.3075,0.4092,0.3336
"787",33,54,0.4261,0.2378,0.0331,0.3699,0.4384,0.1531,0.2818,0.5273,0.4021
"788",33,55,0.4633,0.2586,0.0311,0.3084,0.3186,0.0826,0.2469,0.2607,0.2528
"789",33,56,0.483,0.2696,0.0101,0.2222,0.1549,0.1436,0.2268,0.1772,0.0785
"790",33,72,0.0681,0.038,0.0528,0.3518,0.4777,0.2212,0.3287,0.7237,0.6751
"791",35,1,0.9349,0.5218,0.0372,0.1341,0.3657,0.4121,0.3915,0.4045,0.14
"792",35,5,0.9645,0.5383,0.1487,0.4563,0.2901,0.208,0.3816,0.4989,0.3716
"793",35,6,1.1739,0.6552,0.1095,0.6645,0.2772,0.371,0.3132,0.6552,0.3692
"794",35,8,0.8113,0.4528,0.027,0.1938,0.3303,0.11,0.1542,0.2695,0.3201
"795",35,12,0.9291,0.5185,0.0322,0.2785,0.1937,0.204,0.1238,0.1691,0.1197
"796",35,13,0.9045,0.5048,0.0484,0.2577,0.2452,0.1613,0.1362,0.1082,0.1164
"797",35,16,0.4492,0.2507,0.0129,0.3077,0.1444,0.1497,0.325,0.2505,0.0745
"798",35,17,0.2411,0.1346,0.0048,0.2167,0.1152,0.1006,0.1429,0.3214,0.2054
"799",35,18,0.6627,0.3698,0.1013,0.4081,0.4347,0.2614,0.337,0.5163,0.3153
"800",35,19,0.3909,0.2181,0.0279,0.3246,0.3095,0.233,0.3117,0.2874,0.08
"801",35,20,0.8744,0.488,0.0578,0.3419,0.3242,0.3748,0.3038,0.336,0.4895
"802",35,21,0.5649,0.3153,0.0387,0.3934,0.3228,0.1728,0.2378,0.2465,0.3217
"803",35,22,0.7587,0.4234,0.1329,0.3864,0.4718,0.1132,0.2731,0.5764,0.4737
"804",35,24,0.6562,0.3662,0.029,0.2402,0.1809,0.2189,0.2419,0.3388,0.3063
"805",35,26,0.3442,0.1921,0.0128,0.327,0.3287,0.0626,0.3314,0.3147,0.3166
"806",35,27,0.3589,0.2003,0.0267,0.3708,0.2503,0.2123,0.1992,0.3215,0.2065
"807",35,28,1.0041,0.5604,0.1741,0.5028,0.4282,0.3256,0.252,0.3676,0.3426
"808",35,29,0.353,0.197,0.0045,0.5368,0.1013,0.0115,0.5483,0.4354,0.1129
"809",35,30,0.9054,0.5053,0.2321,0.2566,0.0256,0.4537,0.4457,0.2536,0.4438
"810",35,31,0.4583,0.2558,0.0368,0.209,0.359,0.3023,0.0932,0.15,0.0568
"811",35,34,1.3002,0.7257,0.1474,0.5757,0.3107,0.4628,0.376,0.5182,0.5405
"812",35,35,1.2229,0.6825,0.22,0.2776,0.2955,0.3598,0.4794,0.1479,0.4973
"813",35,36,0.5076,0.2833,0.0307,0.4563,0.3222,0.1863,0.2899,0.4586,0.289
"814",35,37,0.9638,0.5379,0.0639,0.3476,0.2526,0.3167,0.2115,0.325,0.2921
"815",35,38,0.8062,0.45,0.054,0.344,0.4094,0.2139,0.2654,0.2579,0.3757
"816",35,39,1.1161,0.6229,0.3065,0.711,0.3757,0.4579,0.6721,0.7381,0.5424
"817",35,40,1.1335,0.6326,0.0176,0.4805,0.3013,0.1822,0.3125,0.5369,0.3389
"818",35,41,0.8743,0.4879,0.0405,0.2637,0.2006,0.2219,0.1905,0.2893,0.293
"819",35,42,0.3334,0.1861,0.0374,0.4215,0.3076,0.1944,0.2331,0.2602,0.1916
"820",35,45,1.0931,0.6101,0.0423,0.228,0.3678,0.2163,0.2092,0.3028,0.247
"821",35,46,0.5206,0.2905,0.0198,0.1822,0.0756,0.2045,0.1933,0.1596,0.2079
"822",35,47,0.371,0.2071,0.0268,0.3017,0.2975,0.2554,0.2317,0.256,0.2362
"823",35,48,0.7815,0.4362,0.0436,0.437,0.3977,0.2398,0.2519,0.2098,0.3426
"824",35,49,0.9949,0.5553,0.0883,0.4168,0.2895,0.4014,0.2814,0.2513,0.2442
"825",35,51,0.3406,0.1901,0.0176,0.2774,0.1891,0.1659,0.2201,0.341,0.3148
"826",35,53,0.9876,0.5512,0.0424,0.4024,0.2844,0.2124,0.2171,0.2701,0.1966
"827",35,54,0.2497,0.1394,0.012,0.1933,0.1919,0.2058,0.153,0.2452,0.2301
"828",35,55,0.5562,0.3104,0.0229,0.2394,0.2265,0.1753,0.1329,0.2141,0.1976
"829",35,56,0.4998,0.2789,0.0042,0.3053,0.2125,0.062,0.3286,0.5179,0.1892
"830",35,72,0.0438,0.0244,0.0344,0.3271,0.4823,0.0817,0.3561,0.6851,0.4543
"831",36,51,1.1516,0.6427,0.0318,0.1177,0.1399,0.1858,0.0763,0.2494,0.3257
"832",37,1,0.8453,0.4718,0.1557,0.4861,0.5487,0.4455,0.0972,0.067,0.1642
"833",37,5,0.8182,0.4567,0.1471,0.5243,0.4669,0.1926,0.342,0.5401,0.4177
"834",37,6,1.3147,0.7338,0.2464,0.6302,0.4898,0.6102,0.4778,0.619,0.5311
"835",37,8,0.8383,0.4678,0.0625,0.2933,0.2083,0.2894,0.3448,0.246,0.26
"836",37,12,0.7562,0.422,0.1104,0.5042,0.2729,0.3032,0.2011,0.342,0.1712
"837",37,13,0.8252,0.4606,0.0025,0.0613,0.0953,0.0396,0.0217,0.1567,0.1349
"838",37,16,0.3995,0.223,0,0,0,0,0,0,0
"839",37,17,0.9587,0.5351,0.1243,0.58,0.4278,0.253,0.5131,0.3118,0.4172
"840",37,18,0.4804,0.2681,0.1153,0.4574,0.3084,0.4622,0.2029,0.3341,0.2847
"841",37,19,0.3265,0.1822,0.0321,0.2474,0.2505,0.2828,0.0768,0.131,0.1239
"842",37,20,0.7174,0.4004,0.0443,0.3108,0.3087,0.3411,0.1904,0.265,0.3667
"843",37,21,0.4973,0.2776,0.0578,0.4587,0.2705,0.2727,0.2869,0.4018,0.3257
"844",37,22,0.8902,0.4968,0.0213,0.1566,0.2866,0.1384,0.2678,0.2775,0.4126
"845",37,24,0.9837,0.549,0.0721,0.4025,0.3534,0.3252,0.1992,0.2368,0.151
"846",37,26,0.6055,0.3379,0.0812,0.4955,0.5598,0.1405,0.3988,0.1215,0.4776
"847",37,27,0.952,0.5313,0.0602,0.3628,0.2641,0.3192,0.29,0.3129,0.3554
"848",37,28,0.7691,0.4293,0.1016,0.3924,0.3168,0.1916,0.2356,0.7092,0.5083
"849",37,29,0.6843,0.3819,0.045,0.4371,0.2574,0.2266,0.3036,0.2408,0.1818
"850",37,30,0.4847,0.2705,0,0,0,0,0,0,0
"851",37,31,0.9176,0.5121,0.2699,0.5172,0.4656,0.6363,0.1264,0.1021,0.1707
"852",37,34,0.6851,0.3824,0.0246,0.2623,0.2456,0.1802,0.1788,0.2419,0.2212
"853",37,35,0.9214,0.5143,0.0735,0.4275,0.4252,0.3233,0.2371,0.1658,0.3278
"854",37,36,0.5537,0.309,0.0768,0.4659,0.3924,0.2494,0.3623,0.2715,0.3808
"855",37,37,0.9869,0.5508,0.1138,0.3331,0.3231,0.4944,0.3245,0.5356,0.5358
"856",37,38,0.3018,0.1685,0,0,0,0,0,0,0
"857",37,39,0.284,0.1585,0.0303,0.3446,0.3268,0.2721,0.2637,0.2968,0.3791
"858",37,40,0.9597,0.5356,0.0171,0.3444,0.1936,0.1704,0.3318,0.4089,0.2096
"859",37,41,0.7327,0.4089,0.0142,0.3597,0.0855,0.1851,0.1746,0.2742,0.0996
"860",37,42,0.4267,0.2381,0.045,0.4195,0.3912,0.2949,0.1805,0.3263,0.3644
"861",37,45,0.9966,0.5562,0.0702,0.3183,0.1895,0.345,0.1394,0.2631,0.2801
"862",37,46,0.593,0.3309,0.1324,0.0588,0.1296,0.0784,0.1373,0.1884,0.0963
"863",37,47,1.2189,0.6803,0.1585,0.4997,0.3441,0.4815,0.3972,0.5289,0.4066
"864",37,48,1.0915,0.6092,0.1064,0.4182,0.413,0.3177,0.2219,0.4917,0.4716
"865",37,49,1.0134,0.5656,0.3817,0.3887,0.3177,0.0985,0.4096,0.2496,0.4032
"866",37,51,0.853,0.4761,0.0078,0.063,0.1884,0.236,0.2462,0.2428,0.1881
"867",37,53,0.7529,0.4202,0.0372,0.4604,0.396,0.2316,0.3074,0.1116,0.2504
"868",37,54,0.78,0.4353,0.0285,0.2671,0.2368,0.227,0.1541,0.1628,0.1492
"869",37,55,0.2861,0.1597,0.0102,0.409,0.3688,0.0881,0.3333,0.7778,0.4444
"870",37,56,0.7559,0.4219,0.0185,0.2807,0.2372,0.1546,0.2442,0.2126,0.2458
"871",37,72,0.1098,0.0613,0.0176,0.1121,0.0652,0.2027,0.0907,0.0871,0.1588
"872",39,1,0.663,0.37,0.0891,0.4177,0.3007,0.2209,0.2656,0.282,0.2292
"873",39,5,0.9587,0.535,0.0616,0.3345,0.3474,0.1953,0.1709,0.1544,0.2786
"874",39,6,1.0179,0.5681,0.198,0.5494,0.391,0.5051,0.3672,0.4971,0.4218
"875",39,8,0.5801,0.3238,0.0054,0.1978,0.207,0.0634,0.1626,0.0943,0.1814
"876",39,12,1.0726,0.5986,0.0979,0.3883,0.2491,0.3745,0.2621,0.2646,0.3142
"877",39,13,1.0044,0.5605,0.0394,0.2679,0.3037,0.2402,0.2355,0.3479,0.2431
"878",39,16,0.9657,0.539,0.0222,0.255,0.2826,0.1258,0.2451,0.1018,0.1785
"879",39,17,0.3496,0.1951,0.0227,0.2672,0.1085,0.2689,0.1644,0.2639,0.1604
"880",39,18,0.9165,0.5115,0.1248,0.5178,0.2764,0.4037,0.334,0.499,0.3744
"881",39,19,0.6315,0.3525,0.1008,0.3324,0.3201,0.4383,0.1289,0.0759,0.1182
"882",39,20,0.3398,0.1897,0,0,0,0,0,0,0
"883",39,21,0.3807,0.2125,0.0252,0.2925,0.2374,0.108,0.3345,0.4085,0.1714
"884",39,22,0.9087,0.5071,0.1714,0.5201,0.368,0.3537,0.6007,0.4381,0.3311
"885",39,24,1.0275,0.5734,0.106,0.4035,0.2709,0.2051,0.2461,0.1653,0.1029
"886",39,26,0.3575,0.1995,0.0086,0.2168,0.0945,0.1401,0.0866,0.1864,0.1145
"887",39,27,0.4313,0.2407,0.0221,0.173,0.2103,0.2418,0.1815,0.1286,0.0885
"888",39,28,0.5716,0.319,0.0666,0.4406,0.1083,0.0805,0.4435,0.3919,0.1065
"889",39,29,0.4018,0.2242,0.0051,0.3102,0.1495,0.0669,0.3269,0.4103,0.1028
"890",39,30,0.3347,0.1868,0.0082,NA,0.4064,0.0064,NA,NA,0.4
"891",39,31,0.5279,0.2946,0.0656,0.2589,0.3396,0.3616,0.3108,0.2381,0.5224
"892",39,34,1.3525,0.7548,0.22,0.6495,0.2415,0.5948,0.3848,0.5788,0.584
"893",39,35,0.9595,0.5355,0.2089,0.3439,0.3915,0.2245,0.261,0.2291,0.3812
"894",39,36,0.694,0.3873,0.1197,0.6237,0.2414,0.2333,0.4079,0.5301,0.2407
"895",39,37,0.5238,0.2923,0.0255,0.3482,0.3133,0.1758,0.3046,0.2719,0.3017
"896",39,38,0.2461,0.1374,0,0,0,0,0,0,0
"897",39,39,0.5883,0.3283,0.0437,0.4082,0.2811,0.2863,0.1563,0.2219,0.2564
"898",39,40,1.0885,0.6075,0.0573,0.3918,0.2746,0.3161,0.2134,0.2953,0.3378
"899",39,41,0.8065,0.4501,0.0277,0.2812,0.3232,0.2029,0.2348,0.2292,0.3532
"900",39,42,0.3717,0.2075,0.054,0.5404,0.3187,0.26,0.3115,0.4409,0.281
"901",39,45,0.932,0.5202,0.0407,0.2155,0.3661,0.2068,0.1742,0.345,0.2333
"902",39,46,0.289,0.1613,0.0096,0.1803,0.1089,0.1445,0.3248,0.0714,0.2534
"903",39,47,0.3994,0.2229,0.0313,0.3496,0.4313,0.1988,0.2586,0.5705,0.4277
"904",39,48,1.3313,0.743,0.1064,0.4455,0.579,0.2172,0.411,0.3608,0.5663
"905",39,49,0.6345,0.3541,0.0426,0.3885,0.3768,0.2484,0.3608,0.5354,0.3649
"906",39,53,0.7626,0.4256,0.0361,0.2976,0.0681,0.2888,0.1842,0.3107,0.3006
"907",39,54,0.6172,0.3444,0.0972,0.4697,0.439,0.209,0.3491,0.4888,0.3528
"908",39,55,0.57,0.3181,0.0538,0.3757,0.2921,0.2729,0.271,0.2475,0.1874
"909",39,56,0.6604,0.3686,0.0313,0.1555,0.1399,0.2269,0.2265,0.1897,0.2275
"910",39,72,0.0406,0.0227,0.0311,0.6824,0.4902,0.1231,0.6065,0.5143,0.5375
"911",41,1,0.8142,0.4544,0.0237,0.1483,0.31,0.2452,0.2553,0.3118,0.5251
"912",41,5,1.0671,0.5956,0.0748,0.2498,0.3081,0.294,0.2986,0.2106,0.2693
"913",41,6,1.0379,0.5793,0.1211,0.4963,0.2272,0.4218,0.4073,0.4067,0.325
"914",41,8,1.0705,0.5974,0.0484,0.3545,0.2394,0.2672,0.1484,0.2895,0.2739
"915",41,12,0.6624,0.3697,0.0408,0.5094,0.1418,0.11,0.4247,0.4352,0.1597
"916",41,16,0.4305,0.2403,0.0062,0.0153,0.0847,0.1357,0.151,0.1,0.051
"917",41,17,0.4685,0.2615,0.1343,0.2055,0.3958,0.5638,0.5633,0.2483,0.4622
"918",41,18,0.2955,0.1649,0.0197,0.2777,0.1731,0.1828,0.1973,0.2803,0.1586
"919",41,19,0.3847,0.2147,0.019,0.2357,0.3058,0.1898,0.087,0.0701,0.1476
"920",41,20,0.4601,0.2568,0.0053,0.1787,0.1441,0.0742,0.1765,0.2164,0.1843
"921",41,21,0.5309,0.2963,0.029,0.1504,0.1771,0.2903,0.1399,0.1664,0.2686
"922",41,22,0.8304,0.4635,0.1678,0.4655,0.5822,0.213,0.2571,0.2051,0.3871
"923",41,24,0.8658,0.4832,0.0582,0.2325,0.3094,0.3835,0.2192,0.2268,0.2964
"924",41,26,0.4245,0.2369,0.0116,0.3095,0.2586,0.1896,0.3541,0.2754,0.2662
"925",41,27,0.31,0.173,0.0232,0.3908,0.2493,0.2275,0.2306,0.3897,0.2342
"926",41,28,0.7519,0.4197,0.1778,0.5509,0.2673,0.0559,0.4949,0.4723,0.2332
"927",41,29,0.3199,0.1786,0.0338,0.4068,0.3069,0.1569,0.2499,0.2222,0.1881
"928",41,30,0.921,0.514,0.2729,0.2568,0.2194,0.2354,0.1378,0.1899,0.2007
"929",41,31,0.333,0.1859,0.021,0.215,0.2718,0.2357,0.1454,0.1964,0.115
"930",41,34,0.8334,0.4651,0.0481,0.3602,0.2851,0.2572,0.2544,0.2858,0.2565
"931",41,35,1.0027,0.5596,0.0372,0.2809,0.3698,0.1762,0.3609,0.0889,0.4498
"932",41,36,0.3209,0.1791,0.0177,0.2831,0.6717,0.151,0.37,0.5231,0.7631
"933",41,37,0.9427,0.5261,0.0622,0.3389,0.4147,0.1359,0.2469,0.2038,0.3019
"934",41,38,0.3392,0.1893,0.016,0.4429,0.1929,0.1193,0.3235,0.25,0.0735
"935",41,39,0.7655,0.4272,0.0732,0.2971,0.4381,0.1732,0.2261,0.3533,0.3947
"936",41,40,1.074,0.5994,0.0432,0.2772,0.3922,0.218,0.2257,0.4106,0.2915
"937",41,41,0.7932,0.4427,0.052,0.2923,0.2533,0.2858,0.301,0.2242,0.1643
"938",41,42,0.734,0.4097,0.0793,0.3905,0.4361,0.2442,0.2393,0.4989,0.4069
"939",41,45,1.0098,0.5636,0.1157,0.3547,0.4156,0.176,0.3039,0.582,0.4229
"940",41,46,0.7023,0.392,0.0753,0.6411,0.53,0.4313,0.2099,0.1111,0.0988
"941",41,47,0.5183,0.2893,0.0217,0.2282,0.3352,0.2153,0.2155,0.32,0.2829
"942",41,48,1.2346,0.689,0.1119,0.3967,0.3722,0.3531,0.2465,0.5372,0.5025
"943",41,49,0.4436,0.2476,0.0188,0.3508,0.1884,0.0962,0.3628,0.1794,0.2003
"944",41,51,1.177,0.6569,0.1064,0.3954,0.2364,0.4406,0.2316,0.3985,0.4056
"945",41,53,0.7355,0.4105,0.03,0.3283,0.177,0.2628,0.2087,0.2308,0.1873
"946",41,54,0.273,0.1524,0.0183,0.4616,0.2985,0.1958,0.3955,0.2958,0.2181
"947",41,55,0.6837,0.3816,0.0342,0.4698,0.548,0.1037,0.3887,0.9062,0.6516
"948",41,56,0.5575,0.3111,0.0358,0.2873,0.251,0.2523,0.1692,0.3667,0.3868
"949",41,72,0.0363,0.0203,0.0268,0.3589,NA,0.2179,0.492,NA,NA
"950",43,1,0.4782,0.2669,0.0376,0.4722,0.3568,0.1894,0.4541,0.4626,0.2598
"951",43,5,0.9273,0.5176,0.0373,0.2102,0.4394,0.0956,0.137,0.4178,0.4109
"952",43,6,0.8667,0.4837,0.0065,0.2812,0.0972,0.0721,0.2627,0.2909,0.1371
"953",43,8,0.8219,0.4587,0.1215,0.7796,0.2432,0.2689,0.5226,0.5729,0.181
"954",43,12,1.0819,0.6038,0.1054,0.4459,0.1902,0.2206,0.4163,0.2998,0.3323
"955",43,13,1.045,0.5832,0.0227,0.1341,0.3119,0.2104,0.2655,0.4399,0.3909
"956",43,16,0.5555,0.31,0.0197,0.3217,0.0932,0.1737,0.2588,0.2696,0.2076
"957",43,17,1.1094,0.6192,0.1055,0.3942,0.3487,0.4065,0.3881,0.321,0.4062
"958",43,18,0.6398,0.3571,0.0585,0.4324,0.2195,0.2378,0.2517,0.4589,0.2753
