"","COUNTYA","STATEA","Entropia","Entropia_std","H","D_wb","D_wa","D_wl","D_bl","D_ba","D_la"
"1891",99,28,0.8698,0.4854,0.3981,0.5259,0.7118,0.4241,0.5857,0.7128,0.6734
"1892",99,29,0.1211,0.0676,0.1403,0.6498,0.304,0.2294,0.6628,0.6817,0.3317
"1893",99,30,0.1316,0.0735,0.0917,0.5717,0.5262,0.3,0.5946,0.7778,0.5916
"1894",99,31,0.0987,0.0551,0.0507,NA,0.7081,0.255,NA,NA,0.6754
"1895",99,36,0.1963,0.1095,0.1783,0.6339,0.4,0.3984,0.3418,0.5337,0.4191
"1896",99,37,0.4631,0.2585,0.463,0.5683,0.4277,0.2641,0.6025,0.362,0.4525
"1897",99,38,0.2175,0.1214,0.1345,0.6312,0.5408,0.4345,0.6511,0.6013,0.5503
"1898",99,39,0.5626,0.314,0.4921,0.8272,0.4992,0.548,0.5794,0.8193,0.686
"1899",99,40,0.5138,0.2867,0.0523,0.4289,0.5552,0.238,0.4185,0.6469,0.6121
"1900",99,42,0.0695,0.0388,0.1536,0.7611,0.4629,0.3872,0.7612,0.7407,0.5787
"1901",99,46,0.1769,0.0987,0.1009,0.4424,0.3924,0.352,0.3937,0.4058,0.446
"1902",99,47,0.1258,0.0702,0.1919,0.7208,0.4546,0.3548,0.7605,0.8053,0.6475
"1903",99,48,0.953,0.5319,0.0915,0.3838,0.3315,0.2379,0.1674,0.2884,0.263
"1904",99,51,0.6305,0.3519,0.0389,0.2155,0.2418,0.2442,0.2991,0.2733,0.2991
"1905",99,54,0.0448,0.025,0.135,0.7707,0.5689,0.5174,0.6404,0.7559,0.5328
"1906",99,55,0.0712,0.0398,0.0791,0.8181,0.395,0.386,0.8305,0.8636,0.3313
"1907",100,2,0.5058,0.2823,0.0201,0.1606,0.0914,0.0616,0.2222,0.1765,0.1264
"1908",101,1,0.7735,0.4317,0.4673,0.6918,0.4043,0.3935,0.6241,0.7698,0.4372
"1909",101,5,0.0906,0.0505,0.0453,NA,0.5843,0.3356,NA,NA,0.2487
"1910",101,6,0.8832,0.4929,0.0977,0.3201,0.3351,0.3348,0.4454,0.462,0.3613
"1911",101,8,0.8041,0.4488,0.1389,0.4596,0.4279,0.3766,0.3653,0.5659,0.5634
"1912",101,12,0.2898,0.1618,0.2021,0.7149,0.262,0.3313,0.5741,0.7449,0.3925
"1913",101,13,0.5308,0.2962,0.0555,0.3068,0.4975,0.0581,0.3649,0.1907,0.5556
"1914",101,17,0.1032,0.0576,0.0944,0.3958,0.4797,0.3092,0.3858,0.496,0.475
"1915",101,18,0.0391,0.0218,0.1924,0.8729,0.5454,0.4559,0.7143,0.6429,0.3571
"1916",101,19,0.1446,0.0807,0.0947,0.421,0.4923,0.2974,0.2263,0.2131,0.2712
"1917",101,20,0.111,0.0619,0.0648,0.7923,NA,0.2228,0.8864,NA,NA
"1918",101,21,0.3135,0.175,0.1306,0.454,0.4443,0.2682,0.478,0.6668,0.4898
"1919",101,22,0.8604,0.4802,0.2625,0.5246,0.7961,0.2487,0.5491,0.8061,0.768
"1920",101,26,0.1648,0.092,0.0748,0.5413,0.3893,0.3467,0.6133,0.6774,0.4249
"1921",101,27,0.0312,0.0174,0.0912,NA,0.4155,0.43,NA,NA,0.5742
"1922",101,28,0.7724,0.4311,0.2621,0.3892,0.7905,0.4025,0.5131,0.8131,0.9176
"1923",101,29,0.4073,0.2273,0.0932,0.4153,0.4029,0.3508,0.2808,0.2069,0.257
"1924",101,30,0.1823,0.1017,0.0767,0.8171,0.4313,0.3647,0.7167,0.875,0.5833
"1925",101,31,0.2161,0.1206,0.0434,0.5992,0.5164,0.1923,0.6381,0.9333,0.5345
"1926",101,36,0.1483,0.0828,0.1126,0.464,0.5051,0.3442,0.4904,0.5397,0.5571
"1927",101,37,0.5727,0.3196,0.18,0.4185,0.4699,0.3446,0.4461,0.57,0.5692
"1928",101,38,0.3319,0.1852,0.1352,0.5803,0.4318,0.4874,0.1493,0.2783,0.2262
"1929",101,39,0.2658,0.1483,0.2509,0.6174,0.4909,0.3717,0.4655,0.732,0.5848
"1930",101,40,0.8617,0.4809,0.1877,0.6267,0.5067,0.3192,0.5882,0.6814,0.5919
"1931",101,42,0.9849,0.5497,0.5975,0.866,0.5569,0.7251,0.7929,0.8023,0.6549
"1932",101,46,0.3206,0.179,0.2398,0.6274,0.6398,0.6066,0.9231,0.9231,0.5385
"1933",101,47,0.1357,0.0757,0.0981,0.4742,0.845,0.2751,0.3839,0.8487,1
"1934",101,48,0.7509,0.4191,0.0963,0.4426,0.6068,0.2706,0.3017,0.9337,0.8774
"1935",101,51,0.7553,0.4215,0.0825,0.2669,0.385,0.2835,0.3642,0.5498,0.4924
"1936",101,54,0.0375,0.0209,0.1125,0.6775,0.6252,0.4288,0.7931,0.75,0.4483
"1937",101,55,0.5701,0.3182,0.3172,0.7044,0.4158,0.4878,0.353,0.7311,0.6017
"1938",103,1,0.4071,0.2272,0.3463,0.6324,0.4714,0.3182,0.587,0.7418,0.4529
"1939",103,5,0.6992,0.3902,0.2733,0.4849,0.4034,0.4501,0.6191,0.6424,0.5098
"1940",103,6,0.4913,0.2742,0.0481,0.4399,0.2534,0.2454,0.5037,0.4902,0.3598
"1941",103,8,0.2356,0.1315,0.0273,0.6315,0.2294,0.2059,0.4746,0.6,0.2331
"1942",103,12,0.4587,0.256,0.3792,0.8093,0.3677,0.2009,0.7562,0.7974,0.3297
"1943",103,13,0.4781,0.2668,0.1541,0.4515,0.361,0.2371,0.4479,0.5913,0.3718
"1944",103,17,0.3049,0.1701,0.1987,0.7068,0.4974,0.3097,0.5382,0.6709,0.538
"1945",103,18,0.3279,0.183,0.1145,0.5244,0.4663,0.3504,0.2759,0.3529,0.3165
"1946",103,19,0.3595,0.2006,0.1054,0.3455,0.4426,0.2323,0.2131,0.3249,0.3012
"1947",103,20,0.6002,0.335,0.1398,0.4694,0.3424,0.3717,0.2898,0.3776,0.3407
"1948",103,21,0.2063,0.1152,0.1529,0.4971,0.5755,0.3614,0.4459,0.7242,0.6897
"1949",103,22,0.5088,0.2839,0.2001,0.5646,0.3815,0.1869,0.5242,0.6383,0.3639
"1950",103,26,0.2459,0.1372,0.1817,0.69,0.466,0.4889,0.3785,0.3607,0.2619
"1951",103,27,0.1216,0.0679,0.0741,0.5548,0.3221,0.2999,0.452,0.4848,0.2832
"1952",103,28,0.6623,0.3696,0.0931,0.3043,0.7571,0.6125,0.6245,0.7128,1
"1953",103,29,0.0461,0.0257,0.1386,0.4466,0.6531,0.7124,0.7222,0.8333,1
"1954",103,30,0.1908,0.1065,0.0114,NA,0.181,0.181,NA,NA,0
"1955",103,31,0.0154,0.0086,0.1174,NA,NA,0.6066,NA,NA,NA
"1956",103,36,0.5667,0.3163,0.2837,0.73,0.3499,0.4448,0.5402,0.7098,0.4981
"1957",103,37,0.72,0.4018,0.0564,0.2287,0.4061,0.314,0.4131,0.3101,0.3658
"1958",103,38,0.0247,0.0138,0.1502,0.8799,0.7764,0.4942,0.8571,1,0.5714
"1959",103,39,0.1231,0.0687,0.1099,0.5544,0.3664,0.2688,0.548,0.6405,0.4171
"1960",103,40,0.451,0.2517,0.2415,0.6303,0.5239,0.3084,0.5842,0.6545,0.631
"1961",103,42,0.2036,0.1136,0.0778,0.5151,0.4045,0.2597,0.3285,0.4685,0.3798
"1962",103,46,0.4918,0.2745,0.114,0.4561,0.4023,0.307,0.3429,0.2791,0.3348
"1963",103,47,0.3507,0.1957,0.2945,0.6075,0.4561,0.3191,0.6034,0.6418,0.555
"1964",103,48,0.794,0.4431,0.0699,0.5683,0.5627,0.231,0.3989,0.4516,0.3995
"1965",103,51,0.6615,0.3692,0.1412,0.393,0.3601,0.5015,0.3997,0.6453,0.69
"1966",103,54,0.0405,0.0226,0.1073,0.5504,0.6064,0.3496,0.5507,0.8237,0.6584
"1967",103,55,0.0595,0.0332,0.0925,0.7151,0.5025,0.3206,0.6963,0.8377,0.5089
"1968",105,1,0.685,0.3823,0.1809,0.3837,0.657,0.6122,0.5142,0.8036,0.6111
"1969",105,5,0.159,0.0887,0.1716,0.757,0.4115,0.326,0.6512,0.9076,0.4981
"1970",105,6,0.4017,0.2242,0.0698,0.6757,0.2494,0.3052,0.6231,0.5803,0.3924
"1971",105,8,0.7194,0.4015,0.1161,0.6886,0.4687,0.3193,0.5425,0.7692,0.5626
"1972",105,12,0.6103,0.3406,0.3318,0.6873,0.3909,0.342,0.6344,0.7787,0.5421
"1973",105,13,0.6716,0.3748,0.2166,0.4881,0.5103,0.3037,0.4814,0.5158,0.5463
"1974",105,17,0.347,0.1937,0.3748,0.8646,0.5103,0.4566,0.6172,0.8527,0.6597
"1975",105,18,0.3231,0.1803,0.1214,0.3983,0.4871,0.2666,0.3186,0.3784,0.3646
"1976",105,19,0.1317,0.0735,0.3026,0.8875,0.4814,0.4763,0.5551,0.7448,0.6195
"1977",105,20,0.0547,0.0305,0.1019,0.8068,0.7754,0.524,0.4667,1,0.8667
"1978",105,21,0.3362,0.1876,0.1506,0.453,0.6764,0.1802,0.5599,0.9503,0.6316
"1979",105,22,0.6879,0.3839,0.2574,0.4981,0.5493,0.2764,0.4997,0.7198,0.5394
"1980",105,26,0.1792,0.1,0.0924,0.5628,0.2978,0.3113,0.5921,0.6021,0.4752
"1981",105,27,0.2079,0.1161,0.1358,0.5612,0.479,0.5155,0.3862,0.3527,0.2506
"1982",105,28,0.8063,0.45,0.201,0.4467,0.4081,0.3892,0.5554,0.6897,0.2772
"1983",105,29,0.1082,0.0604,0.0903,0.61,0.4081,0.2647,0.6824,0.8132,0.3974
"1984",105,30,0.3764,0.2101,0.3728,0.6724,0.546,0.4229,0.6147,0.9474,0.6409
"1985",105,31,0.1811,0.1011,0.0364,0.47,0.6116,0.1996,0.3356,0.5,0.6027
"1986",105,36,0.5872,0.3277,0.1904,0.5806,0.4467,0.4424,0.2626,0.5113,0.4449
"1987",105,37,0.6746,0.3765,0.2523,0.5127,0.3438,0.4492,0.4595,0.5997,0.612
"1988",105,38,0.2455,0.137,0.1757,0.7391,0.4926,0.4588,0.599,0.7381,0.5688
"1989",105,39,0.0832,0.0464,0.138,0.5971,0.7031,0.3072,0.4576,0.7083,0.7083
"1990",105,40,0.6388,0.3565,0.0691,0.5781,0.8012,0.2719,0.5821,0.9331,0.863
"1991",105,42,0.0602,0.0336,0.1058,0.6802,0.5021,0.3971,0.7889,0.6648,0.662
"1992",105,46,0.1182,0.066,0.0723,0.5752,0.6938,0.289,0.598,0.8333,0.7059
"1993",105,47,0.1118,0.0624,0.1397,0.5813,0.404,0.3164,0.6799,0.5077,0.5717
"1994",105,48,0.7492,0.4182,0.2774,0.6904,0.7192,0.5454,0.4169,0.871,0.8887
"1995",105,51,0.0701,0.0391,0.1745,0.5628,0.7601,0.5274,0.7712,0.767,0.7071
"1996",105,54,0.0175,0.0098,0.0872,0.5839,0.448,0.3669,0.4167,0.75,0.75
"1997",105,55,0.3198,0.1785,0.2646,0.7025,0.4539,0.3312,0.5282,0.6397,0.4446
"1998",107,1,0.7125,0.3976,0.1934,0.4249,0.6869,0.4921,0.6737,0.6622,0.6578
"1999",107,5,0.7537,0.4207,0.2321,0.4308,0.5543,0.319,0.3946,0.6622,0.6143
"2000",107,6,0.9473,0.5287,0.1982,0.5733,0.5184,0.4477,0.6038,0.6455,0.449
"2001",107,8,0.1683,0.094,0.0558,0.6924,0.4663,0.2174,0.7252,0.4359,0.5372
"2002",107,12,0.6275,0.3502,0.3157,0.5914,0.4731,0.3963,0.5654,0.6587,0.4512
"2003",107,13,0.6755,0.377,0.1566,0.3628,0.6075,0.3379,0.441,0.7525,0.6707
"2004",107,17,0.2752,0.1536,0.2866,0.6673,0.4723,0.5601,0.2668,0.7551,0.6526
"2005",107,18,0.106,0.0591,0.1173,0.53,0.5539,0.3521,0.4855,0.4897,0.5678
"2006",107,19,0.0481,0.0269,0.1282,0.7564,0.5349,0.4718,0.5263,0.7963,0.768
"2007",107,20,0.0946,0.0528,0.1158,0.6743,0.7976,0.3995,0.7401,0.6667,0.598
"2008",107,21,0.2984,0.1665,0.2163,0.5411,0.5298,0.3674,0.4202,0.6594,0.574
"2009",107,22,0.7416,0.4139,0.1822,0.4052,0.7627,0.467,0.2589,0.7289,0.7907
"2010",107,26,0.2537,0.1416,0.103,0.4949,0.4283,0.3128,0.3843,0.3497,0.3994
"2011",107,27,0.1187,0.0662,0.093,0.6317,0.4616,0.445,0.4861,0.8125,0.5694
"2012",107,28,0.7368,0.4112,0.1655,0.3576,0.5854,0.44,0.2893,0.6338,0.5692
"2013",107,29,0.211,0.1178,0.1348,0.5392,0.4115,0.2953,0.5704,0.5639,0.5199
"2014",107,30,0.1312,0.0732,0.0448,0.8197,0.543,0.2611,0.7273,1,0.6818
"2015",107,31,0.2217,0.1237,0.5374,NA,0.5977,0.7204,NA,NA,0.4837
"2016",107,36,0.1287,0.0718,0.0792,0.394,0.4181,0.2884,0.356,0.4714,0.4925
"2017",107,37,0.7387,0.4123,0.3988,0.6226,0.4835,0.4662,0.5386,0.7003,0.6792
"2018",107,39,0.0777,0.0433,0.1242,0.7877,0.6463,0.4273,0.6369,0.568,0.677
"2019",107,40,0.9025,0.5037,0.1685,0.5977,0.5115,0.2261,0.4789,0.7955,0.5378
"2020",107,42,0.0901,0.0503,0.2346,0.7826,0.5064,0.4158,0.6194,0.8314,0.5898
"2021",107,46,0.0642,0.0359,0.1242,NA,0.7479,0.7206,NA,NA,1
"2022",107,47,0.2555,0.1426,0.1501,0.4944,0.4068,0.228,0.4997,0.657,0.4014
"2023",107,48,0.8548,0.4771,0.0651,0.5527,0.5491,0.1606,0.412,0.5354,0.5571
"2024",107,51,0.5022,0.2803,0.0882,0.3187,0.3699,0.2653,0.3602,0.4806,0.2318
"2025",107,54,0.1113,0.0621,0.1121,0.4459,0.4267,0.3567,0.4982,0.5748,0.4765
"2026",107,55,0.1277,0.0713,0.0988,0.5718,0.5707,0.3055,0.6713,0.493,0.5085
"2027",109,1,0.7154,0.3993,0.1884,0.4441,0.3817,0.3246,0.4818,0.6263,0.4532
"2028",109,5,0.2293,0.128,0.2374,0.7212,0.797,0.388,0.642,1,0.8214
"2029",109,6,0.5515,0.3078,0.2124,0.8885,0.2509,0.3563,0.5759,0.8641,0.3935
"2030",109,8,0.8262,0.4611,0.3007,0.6757,0.6993,0.5963,0.6862,0.75,0.9729
"2031",109,12,0.4521,0.2523,0.3384,0.742,0.3398,0.1639,0.7006,0.8095,0.3258
"2032",109,13,0.7181,0.4008,0.2132,0.413,0.5093,0.3853,0.404,0.551,0.54
"2033",109,17,0.3265,0.1822,0.1697,0.5666,0.5371,0.3839,0.2765,0.4005,0.4027
"2034",109,18,0.0579,0.0323,0.0566,0.8174,0.3745,0.2932,0.864,0.7131,0.5215
"2035",109,19,0.0576,0.0322,0.109,0.7144,0.5425,0.4109,0.538,0.6171,0.4728
"2036",109,20,0.0904,0.0504,0.0817,0.2681,NA,0.4137,0.5734,NA,NA
"2037",109,21,0.029,0.0162,0.0923,0.7731,0.9164,0.3937,0.9032,1,0.7419
"2038",109,22,0.7486,0.4178,0.2957,0.594,0.6835,0.2355,0.5519,0.739,0.6943
"2039",109,26,0.1153,0.0644,0.2415,0.8215,0.3875,0.4803,0.678,0.931,0.5733
"2040",109,27,0.2491,0.139,0.1094,0.4627,0.3819,0.3045,0.3464,0.3999,0.3151
"2041",109,28,0.4923,0.2747,0.2956,0.5682,0.3525,0.2524,0.5861,0.5627,0.4049
"2042",109,29,0.1148,0.0641,0.0784,0.7793,0.4389,0.3617,0.7925,0.7083,0.4955
"2043",109,30,0.0372,0.0208,0.1633,NA,0.4354,0.7823,NA,NA,1
"2044",109,31,0.3132,0.1748,0.1118,0.4652,0.4113,0.2985,0.3618,0.3837,0.3862
"2045",109,36,0.4855,0.271,0.1425,0.4097,0.5439,0.3471,0.3637,0.479,0.248
"2046",109,37,0.3833,0.2139,0.1578,0.5015,0.4068,0.3192,0.5009,0.6182,0.4736
"2047",109,39,0.1738,0.097,0.1694,0.5723,0.5238,0.307,0.5786,0.7392,0.5822
"2048",109,40,0.8345,0.4658,0.2476,0.6208,0.4011,0.3975,0.6031,0.606,0.5188
"2049",109,42,0.0776,0.0433,0.157,0.6457,0.5441,0.4462,0.6136,0.6429,0.4587
"2050",109,46,0.564,0.3148,0.2551,NA,0.6975,0.4756,NA,NA,0.5
"2051",109,47,0.2847,0.1589,0.1338,0.4326,0.6341,0.3574,0.4993,0.5226,0.6697
"2052",109,48,0.6582,0.3674,0.0801,0.5642,0.4326,0.2939,0.7412,0.76,0.2038
"2053",109,51,0.6384,0.3563,0.0508,0.1964,0.5179,0.2793,0.2678,0.552,0.5153
"2054",109,54,0.0858,0.0479,0.1717,0.6824,0.5528,0.4077,0.6828,0.5503,0.67
"2055",109,55,0.0698,0.039,0.0814,0.5556,0.3686,0.389,0.6046,0.586,0.5396
"2056",110,2,0.7246,0.4044,0.052,0.2346,0.2531,0.1931,0.2363,0.2584,0.2646
"2057",111,1,0.5826,0.3251,0.1608,0.4147,0.5218,0.3593,0.5212,0.51,0.5553
"2058",111,5,0.311,0.1736,0.3412,0.6244,0.5999,0.3698,0.6258,0.887,0.7146
"2059",111,6,0.8931,0.4985,0.2197,0.5035,0.3321,0.5469,0.3862,0.3622,0.4988
"2060",111,8,0.4975,0.2777,0.0225,0.479,0.521,0.1231,0.3559,1,0.6441
"2061",111,12,0.6579,0.3672,0.4525,0.7912,0.3364,0.3759,0.6402,0.7839,0.4353
"2062",111,13,0.0524,0.0293,0.0927,0.7839,0.5758,0.429,0.871,0.8,0.657
"2063",111,17,0.2119,0.1183,0.0882,0.4866,0.3375,0.3456,0.5073,0.5085,0.435
"2064",111,18,0.1064,0.0594,0.0751,0.6567,0.6364,0.2523,0.5612,0.8182,0.6767
"2065",111,19,0.2595,0.1448,0.1455,0.4828,0.4804,0.483,0.566,0.5845,0.6755
"2066",111,20,0.4551,0.254,0.1274,0.4757,0.4102,0.4409,0.4463,0.3644,0.4099
"2067",111,21,0.5499,0.3069,0.4806,0.746,0.4404,0.3303,0.6651,0.7648,0.4526
"2068",111,22,0.6421,0.3583,0.2125,0.4871,0.5607,0.2702,0.4307,0.6937,0.5861
"2069",111,26,0.2122,0.1184,0.0941,0.4965,0.5138,0.221,0.4158,0.3937,0.445
"2070",111,27,0.0858,0.0479,0.0979,0.7057,0.4022,0.3886,0.7308,0.6168,0.5673
"2071",111,28,0.6,0.3349,0.1041,0.2665,0.6655,0.3594,0.3751,0.727,0.4348
"2072",111,29,0.1948,0.1087,0.1707,0.5218,0.6339,0.4846,0.5202,0.6323,0.5144
"2073",111,30,0.3135,0.175,0.1088,0.5049,0.2995,0.3755,0.3174,0.5555,0.4838
"2074",111,31,0.2659,0.1484,0.1046,0.557,0.3981,0.3902,0.5068,0.7066,0.4443
"2075",111,36,0.437,0.2439,0.1831,0.5129,0.405,0.4512,0.3793,0.5616,0.5354
"2076",111,37,0.2431,0.1357,0.1989,0.5596,0.5455,0.2854,0.5732,0.6962,0.5058
"2077",111,39,0.0404,0.0226,0.1462,0.6039,0.6515,0.6493,0.9474,0.9474,0.7083
"2078",111,40,0.7993,0.4461,0.2065,0.6087,0.5044,0.2052,0.6214,0.783,0.5358
"2079",111,42,0.0483,0.0269,0.1534,0.724,0.5604,0.4308,0.6456,0.7225,0.6196
"2080",111,46,0.0413,0.0231,0.1009,NA,0.4725,0.4625,NA,NA,0.3333
"2081",111,47,0.0574,0.0321,0.1474,0.7574,0.6277,0.4758,0.6533,0.8773,0.8718
"2082",111,48,0.6623,0.3697,0.0792,0.5675,0.4869,0.2688,0.3522,0.5196,0.4448
"2083",111,51,0.7192,0.4014,0.0547,0.1796,0.4278,0.2646,0.3806,0.5534,0.3164
"2084",111,55,0.0873,0.0487,0.1283,0.5604,0.3921,0.3933,0.5808,0.6843,0.5005
"2085",113,1,0.732,0.4086,0.3615,0.6062,0.429,0.3536,0.5054,0.6791,0.491
"2086",113,5,0.16,0.0893,0.0865,NA,0.5274,0.4267,NA,NA,0.7326
"2087",113,6,0.923,0.5151,0.1152,0.3312,0.3923,0.3586,0.473,0.3388,0.5864
"2088",113,8,0.1816,0.1013,0.038,0.5424,0.5009,0.083,0.598,0.5556,0.4575
"2089",113,12,0.356,0.1987,0.1433,0.6089,0.3451,0.2446,0.5393,0.5915,0.2994
"2090",113,13,0.3841,0.2144,0.0769,0.3618,0.2872,0.1883,0.3566,0.4484,0.1803
"2091",113,17,0.3261,0.182,0.1245,0.434,0.4381,0.352,0.2893,0.4288,0.4827
"2092",113,18,0.1301,0.0726,0.1386,0.6696,0.4249,0.4699,0.799,0.7505,0.5765
"2093",113,19,0.2151,0.1201,0.1285,0.516,0.355,0.2822,0.4185,0.494,0.3759
"2094",113,20,0.1655,0.0924,0.0916,0.5114,0.3584,0.367,0.3156,0.3962,0.4115
"2095",113,21,0.224,0.125,0.1079,0.4229,0.4513,0.2847,0.5401,0.6603,0.3396
"2096",113,22,0.5482,0.306,0.254,0.5659,0.6429,0.2523,0.5006,0.5427,0.5642
"2097",113,26,0.0884,0.0493,0.0609,0.7508,0.4528,0.3237,0.791,0.72,0.5469
"2098",113,27,0.1206,0.0673,0.0656,0.5249,0.451,0.3472,0.4906,0.6,0.5959
"2099",113,28,0.7309,0.4079,0.2235,0.4432,0.5055,0.3127,0.4278,0.6464,0.5242
"2100",113,29,0.1819,0.1015,0.1069,0.4672,0.3203,0.3005,0.3778,0.489,0.3283
"2101",113,30,0,0,0,NA,NA,NA,NA,NA,NA
"2102",113,31,0.0456,0.0255,0.069,0.5986,NA,0.068,0.6667,NA,NA
"2103",113,36,0.1211,0.0676,0.0586,0.4197,0.302,0.2498,0.3345,0.5294,0.4263
"2104",113,37,0.1638,0.0914,0.2091,0.6984,0.5289,0.3923,0.6855,0.74,0.5166
"2105",113,39,0.5847,0.3263,0.5092,0.7978,0.3852,0.3258,0.7011,0.8074,0.3489
"2106",113,40,0.8132,0.4539,0.2632,0.8314,0.626,0.2954,0.6355,0.5356,0.6113
"2107",113,42,0.1199,0.0669,0.113,0.5877,0.6436,0.3399,0.2479,0.5417,0.5067
"2108",113,46,0.296,0.1652,0.043,0.7337,0.3435,0.3573,0.5475,0.8,0.476
"2109",113,47,0.6747,0.3765,0.391,0.648,0.5289,0.4226,0.4784,0.6836,0.4987
"2110",113,48,1.0548,0.5887,0.3444,0.6733,0.465,0.5508,0.6122,0.7094,0.6137
"2111",113,51,0.4646,0.2593,0.0434,0.2301,0.3745,0.2454,0.2868,0.2141,0.4532
"2112",113,55,0.4811,0.2685,0.4031,0.8197,0.6113,0.5722,0.8949,0.8333,0.738
"2113",115,1,0.3621,0.2021,0.1922,0.5077,0.4807,0.3924,0.5813,0.611,0.6423
"2114",115,5,0.2357,0.1315,0.1269,0.5069,0.3885,0.2509,0.4827,0.4531,0.4024
"2115",115,6,0.9092,0.5074,0.087,0.4093,0.4119,0.2192,0.4457,0.4914,0.3572
"2116",115,8,0.397,0.2215,0.1048,0.3036,0.6362,0.339,0.2,0.5312,0.4486
"2117",115,12,0.3242,0.181,0.3621,0.7993,0.3047,0.347,0.6609,0.7646,0.3553
"2118",115,13,0.4953,0.2764,0.3158,0.6304,0.4334,0.3932,0.4956,0.7074,0.5033
"2119",115,17,0.4385,0.2448,0.3323,0.6398,0.415,0.3881,0.561,0.7281,0.5089
"2120",115,18,0.079,0.0441,0.0934,0.3997,0.5748,0.3187,0.5679,0.8049,0.4921
"2121",115,19,0.2291,0.1278,0.1679,0.5932,0.484,0.5066,0.3423,0.77,0.7727
"2122",115,20,0.1276,0.0712,0.1317,0.5579,0.5538,0.446,0.6381,0.6745,0.6202
"2123",115,21,0.0521,0.0291,0.122,0.6763,0.4288,0.5194,0.6786,0.7604,0.7077
"2124",115,22,0.8555,0.4775,0.1666,0.5134,0.3794,0.3954,0.1682,0.2709,0.1646
"2125",115,26,0.218,0.1217,0.1817,0.6954,0.465,0.2847,0.6731,0.6969,0.5418
"2126",115,27,0.2779,0.1551,0.2243,0.7771,0.3985,0.6705,0.1786,0.784,0.6737
"2127",115,28,0.4555,0.2542,0.1552,0.4073,0.5159,0.3958,0.4417,0.6401,0.5808
"2128",115,29,0.1075,0.06,0.1243,0.5112,0.6877,0.41,0.4469,0.7735,0.7848
"2129",115,31,0.022,0.0123,0.0932,NA,0.4376,0.5624,NA,NA,1
"2130",115,36,0.2622,0.1464,0.4179,0.8727,0.3107,0.7086,0.1886,0.9016,0.763
"2131",115,37,0.0999,0.0558,0.1864,0.7456,0.4581,0.3155,0.7875,0.6005,0.583
"2132",115,39,0.2317,0.1293,0.2174,0.5366,0.5948,0.5269,0.893,0.8526,0.6389
"2133",115,40,0.5952,0.3322,0.0587,0.8596,0.3515,0.4177,0.8562,0.8218,0.5485
"2134",115,42,0.0723,0.0404,0.1067,0.5777,0.5111,0.3698,0.6181,0.7228,0.5885
"2135",115,46,0.065,0.0363,0.1388,0.7859,0.97,0.6743,0.3,1,1
"2136",115,47,0.2158,0.1205,0.2054,0.5631,0.5215,0.3609,0.5716,0.677,0.4273
"2137",115,48,0.8591,0.4795,0.1541,0.5453,0.7744,0.348,0.3542,0.8684,0.8407
"2138",115,51,0.4629,0.2583,0.0368,0.1414,0.1904,0.1052,0.1883,0.3303,0.2898
"2139",115,55,0.2354,0.1314,0.178,0.5636,0.4622,0.3476,0.639,0.5714,0.546
"2140",117,1,0.3589,0.2003,0.2248,0.5821,0.372,0.2259,0.6245,0.72,0.3687
"2141",117,5,0.4485,0.2503,0.183,0.4741,0.7438,0.4399,0.562,0.4954,0.7632
"2142",117,8,0.2136,0.1192,0.0535,0.4406,0.4182,0.1846,0.4491,0.5395,0.4233
"2143",117,12,0.6213,0.3468,0.1926,0.5864,0.207,0.1968,0.5928,0.6285,0.2082
"2144",117,13,0.1076,0.06,0.0745,0.6051,0.2843,0.345,0.6961,0.6667,0.4227
"2145",117,17,0.0999,0.0558,0.2812,0.7799,0.6602,0.3578,0.756,0.8405,0.665
"2146",117,18,0.0867,0.0484,0.1657,0.6977,0.5498,0.3701,0.6633,0.4559,0.5619
"2147",117,19,0.0746,0.0417,0.0961,0.7318,0.4201,0.4075,0.8113,0.8824,0.6959
"2148",117,20,0.0616,0.0344,0.1612,0.8998,0.6327,0.4446,0.9184,1,0.5844
"2149",117,21,0.2039,0.1138,0.2996,0.7016,0.4166,0.3535,0.6297,0.7805,0.4546
"2150",117,22,0.6679,0.3728,0.4268,0.6823,0.5542,0.3759,0.6279,0.7241,0.6367
"2151",117,26,0.2348,0.1311,0.2364,0.8418,0.4138,0.2707,0.8148,0.8564,0.433
"2152",117,27,0.147,0.082,0.115,0.7343,0.4509,0.3447,0.7381,0.4804,0.4552
"2153",117,28,0.4042,0.2256,0.2736,0.573,0.6087,0.2915,0.6418,0.6341,0.6568
"2154",117,29,0.1636,0.0913,0.2161,0.7254,0.502,0.451,0.6669,0.5853,0.6085
"2155",117,31,0.0134,0.0075,0,0,NA,NA,NA,NA,NA
"2156",117,36,0.2696,0.1505,0.1288,0.486,0.3861,0.442,0.4458,0.583,0.5306
"2157",117,37,0.7269,0.4057,0.0947,0.314,0.5136,0.4415,0.3613,0.478,0.5431
"2158",117,39,0.0628,0.035,0.071,0.378,0.3923,0.3657,0.4634,0.4674,0.4977
"2159",117,40,0.4309,0.2405,0.0898,0.7179,0.5976,0.255,0.8001,0.8985,0.6563
"2160",117,42,0.093,0.0519,0.1284,0.6493,0.481,0.3812,0.6114,0.5012,0.5181
"2161",117,46,0.2679,0.1495,0.0162,0.6764,NA,0.1924,0.6,NA,NA
